customer_id,num_products,service_bundle,has_credit_card
15693902,2,Dual service,1
15693904,2,Dual service,0
15693906,1,Core service,1
15693926,1,Core service,1
15693947,2,Dual service,1
15693996,1,Core service,0
15694039,2,Dual service,1
15694098,1,Core service,1
15694125,2,Dual service,1
15694129,1,Core service,1
15694143,1,Starter service,1
15694160,2,Dual service,0
15694188,2,Dual service,0
15694192,2,Dual service,0
15694200,1,Core service,0
15694209,2,Dual service,1
15694237,1,Core service,1
15694253,2,Dual service,0
15694272,1,Core service,1
15694288,2,Dual service,1
15694296,2,Dual service,1
15694300,2,Dual service,1
15694321,2,Dual service,1
15694349,1,Starter service,0
15694366,1,Core service,0
15694376,3,Premium bundle,0
15694381,1,Core service,1
15694395,2,Dual service,0
15694404,1,Core service,1
15694408,1,Core service,1
15694409,2,Dual service,0
15694444,3,Premium bundle,1
15694450,1,Core service,1
15694453,2,Dual service,1
15694456,1,Starter service,1
15694506,2,Dual service,1
15694510,1,Core service,0
15694518,2,Dual service,1
15694530,1,Core service,1
15694556,1,Core service,1
15694566,2,Dual service,0
15694581,2,Dual service,1
15694601,1,Core service,1
15694628,2,Dual service,1
15694641,2,Dual service,1
15694644,1,Starter service,1
15694666,1,Core service,1
15694677,2,Dual service,1
15694717,1,Core service,1
15694765,1,Core service,1
15694805,1,Core service,0
15694821,1,Core service,0
15694829,1,Core service,0
15694852,2,Dual service,1
15694859,2,Dual service,1
15694860,1,Core service,0
15694879,2,Dual service,1
15694890,1,Core service,1
15694946,2,Dual service,1
15694995,2,Dual service,0
15695034,1,Core service,1
15695078,2,Dual service,1
15695097,2,Dual service,0
15695103,2,Dual service,1
15695129,1,Core service,0
15695148,2,Dual service,1
15695168,2,Dual service,1
15695174,1,Core service,1
15695197,2,Dual service,1
15695225,2,Dual service,1
15695280,1,Core service,0
15695299,1,Core service,1
15695301,1,Core service,1
15695339,1,Core service,1
15695356,2,Dual service,1
15695383,2,Dual service,1
15695465,1,Starter service,1
15695474,1,Core service,1
15695475,2,Dual service,0
15695492,1,Core service,1
15695499,2,Dual service,0
15695585,1,Core service,0
15695632,1,Core service,1
15695679,1,Core service,0
15695699,2,Dual service,1
15695792,1,Starter service,1
15695819,2,Dual service,1
15695846,2,Dual service,1
15695872,1,Core service,1
15695932,1,Core service,0
15696047,1,Core service,1
15696054,1,Starter service,0
15696061,1,Core service,1
15696098,2,Dual service,1
15696120,2,Dual service,1
15696141,1,Starter service,1
15696175,2,Dual service,1
15696231,1,Core service,1
15696277,2,Dual service,1
15696287,1,Core service,1
15696301,1,Core service,1
15696355,1,Core service,1
15696361,1,Core service,0
15696371,1,Core service,0
15696373,2,Dual service,0
15696388,1,Core service,1
15696506,1,Core service,0
15696514,1,Core service,1
15696539,1,Core service,1
15696552,2,Dual service,1
15696564,2,Dual service,1
15696588,2,Dual service,1
15696605,1,Core service,0
15696637,1,Core service,0
15696674,1,Core service,0
15696703,2,Dual service,1
15696733,1,Starter service,1
15696744,1,Core service,0
15696812,2,Dual service,1
15696826,1,Core service,0
15696834,2,Dual service,0
15696852,1,Core service,1
15696859,2,Dual service,0
15696900,2,Dual service,1
15696989,3,Premium bundle,0
15697000,1,Core service,1
15697020,1,Core service,1
15697028,2,Dual service,0
15697034,2,Dual service,0
15697035,2,Dual service,0
15697042,1,Core service,1
15697045,2,Dual service,0
15697095,2,Dual service,1
15697100,1,Core service,1
15697127,1,Core service,1
15697129,2,Dual service,1
15697183,2,Dual service,1
15697201,1,Starter service,1
15697214,2,Dual service,1
15697249,1,Core service,1
15697270,1,Core service,1
15697283,2,Dual service,1
15697307,2,Dual service,1
15697310,1,Core service,0
15697311,1,Core service,1
15697318,1,Core service,0
15697360,1,Core service,0
15697391,2,Dual service,1
15697424,1,Core service,1
15697441,1,Core service,1
15697460,2,Dual service,0
15697480,2,Dual service,0
15697497,2,Dual service,1
15697510,1,Starter service,1
15697546,2,Dual service,1
15697567,2,Dual service,1
15697574,3,Premium bundle,1
15697597,1,Core service,0
15697606,1,Core service,0
15697625,2,Dual service,1
15697678,2,Dual service,1
15697686,2,Dual service,1
15697691,1,Starter service,1
15697702,2,Dual service,1
15697789,2,Dual service,1
15697801,2,Dual service,1
15697844,1,Starter service,1
15697879,2,Dual service,1
15697948,2,Dual service,1
15697997,1,Core service,0
15698028,2,Dual service,1
15698031,2,Dual service,1
15698117,1,Core service,0
15698167,2,Dual service,0
15698184,2,Dual service,0
15698246,2,Dual service,1
15698271,2,Dual service,1
15698285,1,Core service,1
15698294,2,Dual service,1
15698321,2,Dual service,1
15698324,1,Starter service,1
15698335,1,Starter service,1
15698349,2,Dual service,1
15698442,1,Core service,1
15698462,2,Dual service,1
15698474,2,Dual service,1
15698510,2,Dual service,1
15698522,2,Dual service,1
15698528,1,Starter service,1
15698572,1,Starter service,1
15698619,2,Dual service,1
15698664,2,Dual service,0
15698703,2,Dual service,1
15698716,2,Dual service,1
15698732,1,Core service,1
15698749,1,Core service,1
15698758,2,Dual service,1
15698786,1,Core service,1
15698791,1,Core service,1
15698792,1,Core service,0
15698816,1,Core service,1
15698839,2,Dual service,1
15698872,2,Dual service,0
15698902,1,Core service,1
15698927,2,Dual service,0
15698932,1,Core service,1
15698953,3,Premium bundle,1
15699005,1,Core service,1
15699029,2,Dual service,1
15699047,2,Dual service,1
15699095,1,Starter service,1
15699195,1,Core service,1
15699225,2,Dual service,1
15699238,2,Dual service,1
15699247,2,Dual service,1
15699257,2,Dual service,1
15699284,1,Core service,1
15699294,2,Dual service,0
15699309,1,Starter service,1
15699325,1,Core service,0
15699335,2,Dual service,1
15699340,2,Dual service,1
15699389,1,Core service,1
15699415,1,Core service,1
15699430,2,Dual service,1
15699446,2,Dual service,1
15699450,2,Dual service,1
15699461,1,Core service,0
15699467,1,Starter service,0
15699486,1,Core service,1
15699492,1,Core service,0
15699507,2,Dual service,0
15699515,2,Dual service,1
15699523,2,Dual service,1
15699524,1,Starter service,1
15699532,2,Dual service,0
15699550,2,Dual service,1
15699598,2,Dual service,1
15699619,1,Core service,1
15699634,2,Dual service,1
15699637,1,Core service,1
15699753,1,Core service,1
15699772,2,Dual service,1
15699797,1,Core service,0
15699830,2,Dual service,1
15699839,1,Core service,1
15699911,1,Starter service,1
15699963,1,Core service,1
15700046,2,Dual service,1
15700083,2,Dual service,1
15700174,1,Core service,0
15700209,1,Core service,1
15700212,2,Dual service,0
15700223,1,Core service,1
15700255,2,Dual service,0
15700263,1,Starter service,1
15700300,1,Core service,0
15700325,1,Core service,1
15700353,2,Dual service,1
15700366,1,Core service,1
15700383,2,Dual service,1
15700394,2,Dual service,1
15700424,1,Starter service,1
15700460,1,Core service,0
15700476,2,Dual service,1
15700487,3,Premium bundle,1
15700511,2,Dual service,1
15700540,1,Core service,0
15700549,2,Dual service,1
15700601,1,Core service,1
15700627,1,Core service,1
15700650,2,Dual service,0
15700654,2,Dual service,1
15700656,2,Dual service,0
15700657,1,Core service,1
15700693,2,Dual service,1
15700696,1,Core service,1
15700710,1,Core service,0
15700714,2,Dual service,1
15700749,1,Starter service,1
15700752,2,Dual service,1
15700772,2,Dual service,0
15700801,3,Premium bundle,0
15700813,2,Dual service,1
15700826,2,Dual service,0
15700854,1,Starter service,1
15700864,2,Dual service,1
15700937,2,Dual service,1
15700946,1,Core service,1
15700964,1,Core service,1
15700965,2,Dual service,1
15701037,2,Dual service,1
15701042,1,Core service,1
15701074,1,Core service,1
15701081,1,Starter service,0
15701096,1,Core service,1
15701109,1,Starter service,1
15701121,1,Core service,0
15701160,1,Core service,1
15701164,1,Core service,1
15701166,2,Dual service,1
15701175,1,Core service,1
15701176,1,Core service,1
15701200,2,Dual service,1
15701206,2,Dual service,1
15701238,2,Dual service,1
15701265,2,Dual service,0
15701280,1,Starter service,0
15701281,2,Dual service,1
15701291,2,Dual service,1
15701301,2,Dual service,0
15701318,1,Core service,0
15701319,2,Dual service,1
15701333,1,Core service,0
15701352,2,Dual service,1
15701354,2,Dual service,0
15701364,2,Dual service,1
15701376,2,Dual service,1
15701392,2,Dual service,0
15701412,2,Dual service,0
15701439,4,Premium bundle,1
15701522,2,Dual service,0
15701524,2,Dual service,1
15701537,1,Starter service,1
15701555,2,Dual service,0
15701602,3,Premium bundle,0
15701605,1,Core service,1
15701687,3,Premium bundle,0
15701738,1,Core service,1
15701741,1,Core service,1
15701765,2,Dual service,0
15701768,2,Dual service,1
15701809,1,Starter service,1
15701885,2,Dual service,0
15701908,1,Starter service,1
15701932,1,Core service,1
15701936,1,Core service,1
15701946,1,Core service,0
15701962,2,Dual service,1
15701972,1,Core service,1
15702014,2,Dual service,0
15702030,1,Core service,1
15702061,2,Dual service,1
15702095,1,Core service,1
15702138,1,Core service,0
15702145,1,Core service,1
15702149,1,Core service,1
15702175,2,Dual service,1
15702190,2,Dual service,1
15702277,1,Core service,0
15702293,2,Dual service,1
15702298,1,Core service,0
15702300,2,Dual service,0
15702337,2,Dual service,1
15702377,1,Core service,1
15702380,2,Dual service,0
15702416,1,Core service,0
15702430,1,Starter service,1
15702434,2,Dual service,1
15702442,2,Dual service,1
15702462,1,Core service,1
15702464,2,Dual service,0
15702499,1,Core service,1
15702541,1,Core service,1
15702561,1,Starter service,1
15702566,1,Core service,1
15702571,3,Premium bundle,1
15702601,2,Dual service,0
15702631,2,Dual service,1
15702656,1,Core service,1
15702669,2,Dual service,0
15702715,2,Dual service,1
15702741,1,Core service,1
15702788,1,Core service,1
15702789,1,Core service,1
15702801,1,Core service,0
15702806,1,Starter service,0
15702912,1,Starter service,1
15702919,1,Core service,1
15702968,1,Core service,1
15703019,2,Dual service,0
15703037,1,Starter service,0
15703059,1,Core service,0
15703068,2,Dual service,1
15703106,2,Dual service,1
15703117,2,Dual service,0
15703119,2,Dual service,1
15703143,1,Core service,0
15703167,2,Dual service,1
15703177,1,Core service,1
15703199,1,Core service,0
15703205,2,Dual service,1
15703264,1,Core service,1
15703292,2,Dual service,1
15703354,1,Core service,1
15703394,2,Dual service,1
15703399,2,Dual service,0
15703413,1,Core service,1
15703437,2,Dual service,1
15703482,2,Dual service,1
15703541,1,Core service,0
15703544,1,Starter service,1
15703563,2,Dual service,1
15703588,2,Dual service,1
15703614,1,Core service,1
15703682,1,Starter service,0
15703707,1,Core service,0
15703728,1,Starter service,1
15703763,1,Core service,1
15703778,1,Core service,0
15703793,4,Premium bundle,1
15703820,2,Dual service,1
15703923,2,Dual service,1
15703979,1,Core service,1
15704014,2,Dual service,1
15704053,2,Dual service,1
15704081,2,Dual service,1
15704144,2,Dual service,0
15704160,1,Starter service,1
15704168,1,Core service,0
15704209,2,Dual service,0
15704231,1,Starter service,1
15704250,2,Dual service,0
15704284,1,Core service,1
15704315,1,Core service,1
15704340,1,Core service,1
15704378,1,Core service,1
15704442,4,Premium bundle,1
15704466,2,Dual service,1
15704483,2,Dual service,0
15704509,1,Core service,0
15704581,2,Dual service,0
15704583,1,Starter service,1
15704586,2,Dual service,0
15704597,1,Core service,0
15704629,1,Core service,0
15704651,2,Dual service,0
15704657,1,Core service,1
15704681,2,Dual service,0
15704746,2,Dual service,1
15704763,1,Core service,1
15704769,2,Dual service,0
15704770,2,Dual service,0
15704771,2,Dual service,1
15704788,2,Dual service,0
15704795,2,Dual service,1
15704819,2,Dual service,0
15704844,1,Core service,0
15704910,2,Dual service,1
15704954,1,Core service,1
15704987,1,Core service,1
15705001,1,Core service,1
15705009,1,Core service,1
15705034,2,Dual service,1
15705050,2,Dual service,1
15705085,2,Dual service,1
15705113,1,Core service,0
15705174,1,Core service,1
15705281,1,Starter service,1
15705298,1,Core service,0
15705301,2,Dual service,1
15705309,2,Dual service,0
15705313,1,Core service,1
15705343,1,Starter service,1
15705352,1,Core service,1
15705379,2,Dual service,1
15705383,1,Core service,1
15705403,1,Core service,0
15705448,1,Core service,1
15705458,2,Dual service,1
15705506,2,Dual service,0
15705512,1,Core service,1
15705515,2,Dual service,1
15705521,1,Core service,1
15705544,1,Core service,0
15705620,2,Dual service,1
15705639,2,Dual service,1
15705657,1,Core service,1
15705663,2,Dual service,1
15705676,2,Dual service,0
15705707,2,Dual service,1
15705735,2,Dual service,1
15705739,1,Core service,1
15705765,2,Dual service,1
15705777,1,Core service,1
15705860,1,Core service,1
15705885,2,Dual service,1
15705890,1,Core service,1
15705899,1,Core service,1
15705918,2,Dual service,1
15705953,1,Core service,1
15705991,1,Core service,0
15705994,1,Starter service,1
15706005,1,Core service,1
15706021,2,Dual service,0
15706036,2,Dual service,1
15706071,1,Core service,0
15706116,1,Core service,1
15706128,2,Dual service,1
15706131,2,Dual service,1
15706163,1,Core service,0
15706170,1,Core service,0
15706185,2,Dual service,1
15706186,2,Dual service,0
15706199,1,Core service,0
15706200,2,Dual service,1
15706217,2,Dual service,1
15706223,2,Dual service,1
15706232,1,Starter service,1
15706268,1,Core service,1
15706269,2,Dual service,1
15706365,1,Core service,1
15706394,2,Dual service,0
15706458,3,Premium bundle,1
15706463,2,Dual service,1
15706464,2,Dual service,0
15706534,1,Core service,0
15706537,1,Core service,0
15706552,1,Core service,0
15706557,2,Dual service,1
15706587,2,Dual service,0
15706593,2,Dual service,1
15706602,2,Dual service,0
15706637,2,Dual service,0
15706647,3,Premium bundle,1
15706706,2,Dual service,0
15706729,1,Core service,0
15706762,2,Dual service,1
15706764,2,Dual service,1
15706799,1,Starter service,0
15706810,2,Dual service,0
15706815,1,Core service,1
15706899,2,Dual service,1
15706904,1,Core service,1
15707007,1,Starter service,1
15707011,1,Core service,1
15707025,2,Dual service,1
15707042,1,Core service,1
15707078,1,Core service,0
15707110,2,Dual service,1
15707114,2,Dual service,0
15707120,1,Core service,1
15707132,2,Dual service,0
15707138,2,Dual service,1
15707144,2,Dual service,1
15707189,1,Core service,1
15707199,1,Core service,0
15707219,2,Dual service,0
15707242,2,Dual service,0
15707291,2,Dual service,1
15707322,1,Core service,0
15707362,1,Core service,0
15707441,1,Core service,1
15707473,1,Core service,1
15707479,1,Core service,1
15707488,2,Dual service,1
15707505,2,Dual service,1
15707551,2,Dual service,1
15707559,2,Dual service,1
15707567,1,Core service,0
15707596,2,Dual service,1
15707602,2,Dual service,1
15707634,2,Dual service,1
15707637,1,Starter service,1
15707674,1,Core service,1
15707681,2,Dual service,0
15707696,2,Dual service,1
15707861,1,Core service,1
15707918,2,Dual service,1
15707962,2,Dual service,1
15707968,2,Dual service,1
15707974,1,Core service,1
15708003,1,Core service,1
15708046,1,Core service,1
15708048,1,Core service,1
15708063,3,Premium bundle,0
15708139,1,Core service,1
15708162,2,Dual service,0
15708193,2,Dual service,0
15708196,1,Core service,1
15708212,1,Core service,1
15708228,1,Core service,1
15708236,1,Core service,1
15708256,2,Dual service,1
15708265,1,Core service,1
15708289,1,Core service,0
15708357,1,Starter service,1
15708362,2,Dual service,1
15708422,2,Dual service,0
15708504,1,Core service,1
15708505,2,Dual service,0
15708513,1,Core service,1
15708534,1,Starter service,1
15708608,2,Dual service,0
15708610,2,Dual service,0
15708650,2,Dual service,0
15708693,2,Dual service,1
15708710,1,Starter service,0
15708713,2,Dual service,1
15708714,2,Dual service,1
15708791,1,Core service,0
15708867,3,Premium bundle,1
15708904,1,Starter service,0
15708916,2,Dual service,1
15708917,1,Core service,1
15709004,2,Dual service,0
15709016,1,Core service,0
15709117,1,Core service,1
15709135,2,Dual service,0
15709136,2,Dual service,1
15709142,2,Dual service,1
15709183,1,Core service,1
15709199,1,Starter service,1
15709222,1,Starter service,0
15709232,2,Dual service,1
15709252,1,Core service,0
15709256,2,Dual service,1
15709295,2,Dual service,1
15709324,2,Dual service,1
15709338,1,Core service,1
15709354,2,Dual service,1
15709368,2,Dual service,1
15709387,1,Starter service,1
15709396,2,Dual service,1
15709412,2,Dual service,0
15709441,1,Starter service,1
15709447,1,Core service,1
15709451,2,Dual service,1
15709459,1,Starter service,1
15709474,2,Dual service,1
15709476,2,Dual service,1
15709478,2,Dual service,0
15709487,2,Dual service,0
15709511,2,Dual service,1
15709523,2,Dual service,1
15709531,1,Core service,1
15709604,1,Core service,1
15709621,2,Dual service,0
15709639,1,Core service,1
15709643,3,Premium bundle,1
15709653,2,Dual service,1
15709737,2,Dual service,0
15709741,1,Core service,1
15709780,2,Dual service,1
15709846,1,Core service,1
15709861,2,Dual service,1
15709917,1,Core service,0
15709920,1,Core service,0
15709928,2,Dual service,1
15709941,3,Premium bundle,1
15709994,1,Core service,0
15710012,2,Dual service,1
15710034,2,Dual service,0
15710053,2,Dual service,0
15710087,3,Premium bundle,1
15710105,1,Core service,1
15710111,2,Dual service,0
15710138,2,Dual service,0
15710161,2,Dual service,1
15710164,2,Dual service,0
15710206,1,Core service,1
15710257,1,Core service,0
15710295,2,Dual service,1
15710315,1,Core service,0
15710316,1,Core service,1
15710365,2,Dual service,1
15710366,1,Starter service,1
15710375,2,Dual service,1
15710390,2,Dual service,1
15710397,2,Dual service,1
15710404,1,Core service,1
15710408,2,Dual service,1
15710421,1,Core service,0
15710424,1,Starter service,1
15710450,1,Core service,1
15710456,2,Dual service,1
15710527,1,Starter service,1
15710543,1,Core service,1
15710553,2,Dual service,0
15710671,1,Core service,0
15710687,1,Core service,1
15710689,1,Core service,0
15710726,2,Dual service,0
15710743,1,Starter service,1
15710825,1,Core service,0
15710853,2,Dual service,1
15710928,1,Core service,1
15710978,2,Dual service,1
15711015,2,Dual service,1
15711028,3,Premium bundle,1
15711062,2,Dual service,1
15711130,2,Dual service,1
15711181,2,Dual service,0
15711218,2,Dual service,1
15711219,1,Core service,1
15711249,2,Dual service,1
15711251,1,Core service,1
15711254,2,Dual service,1
15711287,1,Core service,1
15711288,2,Dual service,1
15711299,1,Core service,0
15711309,1,Core service,1
15711314,1,Starter service,0
15711316,2,Dual service,1
15711352,2,Dual service,1
15711378,2,Dual service,1
15711386,2,Dual service,0
15711396,2,Dual service,1
15711398,2,Dual service,1
15711446,3,Premium bundle,1
15711455,1,Core service,0
15711457,1,Core service,0
15711468,2,Dual service,1
15711489,1,Starter service,1
15711521,1,Core service,1
15711540,1,Starter service,1
15711571,1,Core service,1
15711572,2,Dual service,1
15711602,1,Core service,1
15711618,1,Core service,1
15711635,2,Dual service,1
15711687,1,Core service,0
15711716,1,Core service,1
15711733,2,Dual service,0
15711742,1,Starter service,1
15711750,2,Dual service,1
15711759,1,Core service,1
15711789,1,Starter service,0
15711825,2,Dual service,1
15711834,1,Starter service,0
15711843,3,Premium bundle,0
15711889,1,Core service,1
15711901,1,Core service,1
15711921,2,Dual service,1
15711977,1,Core service,1
15711991,2,Dual service,0
15712068,1,Core service,0
15712121,1,Core service,1
15712176,2,Dual service,1
15712199,2,Dual service,1
15712264,2,Dual service,1
15712287,2,Dual service,1
15712303,1,Core service,1
15712319,2,Dual service,0
15712403,1,Starter service,1
15712409,2,Dual service,1
15712483,2,Dual service,1
15712536,2,Dual service,1
15712543,2,Dual service,1
15712551,1,Core service,1
15712568,1,Core service,1
15712584,2,Dual service,1
15712596,1,Starter service,1
15712608,2,Dual service,0
15712772,1,Core service,1
15712777,1,Core service,1
15712807,1,Core service,1
15712813,3,Premium bundle,0
15712825,2,Dual service,0
15712849,1,Core service,0
15712877,2,Dual service,1
15712903,1,Core service,1
15712930,1,Starter service,0
15712938,2,Dual service,1
15712960,1,Core service,0
15713043,2,Dual service,1
15713094,2,Dual service,1
15713144,1,Starter service,1
15713160,2,Dual service,1
15713250,2,Dual service,1
15713267,2,Dual service,0
15713346,1,Core service,1
15713347,1,Core service,1
15713354,1,Core service,1
15713370,2,Dual service,0
15713374,1,Core service,1
15713378,2,Dual service,0
15713379,2,Dual service,1
15713426,1,Core service,1
15713440,3,Premium bundle,1
15713463,1,Core service,1
15713479,2,Dual service,1
15713483,1,Starter service,1
15713505,2,Dual service,0
15713517,2,Dual service,1
15713532,1,Core service,1
15713559,2,Dual service,1
15713578,2,Dual service,1
15713594,1,Core service,1
15713596,1,Core service,0
15713599,1,Core service,0
15713604,2,Dual service,0
15713608,2,Dual service,1
15713621,2,Dual service,1
15713632,1,Core service,0
15713637,1,Core service,1
15713644,2,Dual service,1
15713655,2,Dual service,1
15713673,1,Core service,0
15713769,1,Starter service,1
15713770,1,Core service,1
15713774,1,Core service,0
15713819,1,Core service,1
15713826,1,Core service,0
15713843,2,Dual service,0
15713845,1,Core service,1
15713853,2,Dual service,1
15713854,2,Dual service,1
15713890,2,Dual service,0
15713912,1,Core service,0
15713949,1,Core service,1
15713975,1,Core service,1
15713983,2,Dual service,1
15714006,1,Core service,0
15714046,2,Dual service,1
15714057,2,Dual service,1
15714062,1,Core service,0
15714080,2,Dual service,1
15714087,1,Core service,1
15714227,1,Starter service,1
15714240,2,Dual service,0
15714241,1,Core service,0
15714256,1,Core service,0
15714260,2,Dual service,0
15714355,1,Core service,0
15714380,2,Dual service,0
15714391,1,Core service,1
15714397,2,Dual service,1
15714431,2,Dual service,0
15714466,3,Premium bundle,1
15714485,1,Core service,1
15714493,2,Dual service,1
15714567,2,Dual service,0
15714575,1,Core service,0
15714586,1,Core service,0
15714610,2,Dual service,1
15714634,2,Dual service,1
15714642,1,Starter service,1
15714658,2,Dual service,1
15714680,1,Core service,1
15714689,1,Core service,1
15714750,2,Dual service,0
15714789,1,Starter service,0
15714832,1,Core service,0
15714874,2,Dual service,1
15714877,2,Dual service,1
15714883,1,Core service,0
15714920,1,Core service,1
15714939,1,Core service,0
15714970,1,Core service,1
15714981,1,Starter service,1
15714993,1,Core service,1
15715003,1,Core service,1
15715031,2,Dual service,0
15715047,1,Core service,1
15715078,2,Dual service,1
15715079,1,Core service,1
15715117,1,Starter service,0
15715142,1,Core service,0
15715160,2,Dual service,1
15715184,2,Dual service,1
15715199,2,Dual service,0
15715208,1,Core service,1
15715297,1,Core service,1
15715345,2,Dual service,1
15715394,2,Dual service,0
15715414,1,Core service,0
15715465,1,Core service,1
15715510,2,Dual service,1
15715512,1,Core service,1
15715519,2,Dual service,1
15715527,1,Starter service,0
15715532,1,Core service,0
15715541,1,Core service,1
15715597,1,Core service,1
15715622,1,Core service,0
15715638,2,Dual service,0
15715643,2,Dual service,1
15715667,2,Dual service,0
15715673,1,Core service,1
15715707,2,Dual service,1
15715709,1,Core service,0
15715715,2,Dual service,1
15715744,1,Starter service,0
15715745,1,Core service,1
15715750,1,Core service,0
15715769,1,Core service,0
15715796,2,Dual service,1
15715877,2,Dual service,1
15715888,1,Core service,0
15715907,1,Core service,1
15715920,1,Core service,1
15715939,2,Dual service,1
15715941,2,Dual service,1
15715951,1,Core service,0
15715988,2,Dual service,1
15716000,2,Dual service,1
15716023,2,Dual service,0
15716024,2,Dual service,1
15716041,2,Dual service,0
15716082,1,Core service,0
15716085,1,Starter service,1
15716134,2,Dual service,1
15716155,1,Core service,0
15716164,1,Core service,1
15716186,2,Dual service,1
15716218,1,Core service,0
15716236,2,Dual service,1
15716276,1,Core service,1
15716284,2,Dual service,1
15716324,1,Core service,1
15716328,2,Dual service,0
15716334,1,Core service,1
15716347,2,Dual service,0
15716357,2,Dual service,1
15716381,1,Core service,1
15716420,1,Core service,1
15716431,2,Dual service,1
15716449,1,Core service,0
15716491,1,Core service,0
15716501,1,Core service,0
15716518,2,Dual service,0
15716605,2,Dual service,1
15716608,3,Premium bundle,1
15716609,1,Core service,0
15716619,1,Core service,1
15716728,2,Dual service,0
15716781,1,Core service,0
15716800,2,Dual service,1
15716822,1,Core service,1
15716835,1,Core service,1
15716926,2,Dual service,1
15716984,2,Dual service,1
15716994,1,Core service,1
15717010,1,Starter service,1
15717046,2,Dual service,1
15717056,1,Core service,1
15717065,1,Core service,1
15717138,2,Dual service,1
15717156,2,Dual service,1
15717164,2,Dual service,1
15717185,2,Dual service,1
15717191,2,Dual service,1
15717225,2,Dual service,1
15717231,1,Core service,0
15717286,1,Core service,1
15717290,2,Dual service,0
15717307,2,Dual service,1
15717328,2,Dual service,1
15717398,1,Starter service,0
15717426,1,Starter service,1
15717489,1,Starter service,1
15717498,2,Dual service,0
15717527,1,Core service,1
15717560,1,Core service,1
15717629,2,Dual service,0
15717643,2,Dual service,1
15717700,2,Dual service,0
15717706,2,Dual service,1
15717736,2,Dual service,1
15717770,1,Starter service,0
15717879,1,Core service,1
15717893,1,Core service,1
15717898,1,Core service,0
15717935,2,Dual service,0
15717937,1,Core service,0
15717962,1,Core service,1
15717984,1,Core service,1
15717995,2,Dual service,0
15718039,2,Dual service,0
15718057,1,Core service,0
15718064,2,Dual service,0
15718071,2,Dual service,0
15718106,2,Dual service,0
15718153,1,Core service,1
15718216,1,Starter service,1
15718231,2,Dual service,1
15718242,1,Core service,0
15718245,2,Dual service,1
15718247,2,Dual service,1
15718280,2,Dual service,1
15718281,2,Dual service,1
15718289,1,Core service,1
15718369,1,Core service,1
15718406,2,Dual service,1
15718443,2,Dual service,1
15718454,2,Dual service,0
15718465,1,Core service,1
15718507,1,Core service,1
15718531,2,Dual service,1
15718572,2,Dual service,1
15718588,2,Dual service,0
15718667,1,Core service,1
15718673,1,Core service,1
15718765,1,Core service,0
15718769,1,Core service,1
15718773,2,Dual service,1
15718779,1,Starter service,1
15718780,1,Core service,1
15718789,2,Dual service,1
15718839,2,Dual service,0
15718843,1,Core service,1
15718852,1,Core service,1
15718893,1,Core service,1
15718912,1,Core service,0
15718921,1,Core service,1
15718944,2,Dual service,1
15719017,2,Dual service,1
15719090,1,Core service,1
15719170,1,Core service,1
15719212,1,Core service,1
15719265,2,Dual service,1
15719276,1,Core service,0
15719294,2,Dual service,0
15719302,1,Core service,1
15719309,2,Dual service,0
15719348,1,Starter service,1
15719352,2,Dual service,1
15719377,1,Starter service,1
15719426,2,Dual service,1
15719479,2,Dual service,1
15719508,4,Premium bundle,1
15719541,2,Dual service,1
15719561,3,Premium bundle,0
15719579,2,Dual service,0
15719606,2,Dual service,0
15719624,1,Core service,1
15719649,1,Core service,0
15719778,2,Dual service,1
15719779,2,Dual service,1
15719793,2,Dual service,1
15719809,2,Dual service,0
15719827,1,Starter service,0
15719856,1,Core service,1
15719858,2,Dual service,1
15719898,2,Dual service,1
15719931,2,Dual service,1
15719940,2,Dual service,0
15719950,1,Core service,1
15719958,2,Dual service,1
15719991,1,Core service,1
15720050,1,Core service,1
15720071,1,Starter service,0
15720083,2,Dual service,0
15720110,1,Core service,1
15720123,2,Dual service,1
15720134,2,Dual service,1
15720155,1,Core service,0
15720187,2,Dual service,1
15720203,1,Starter service,1
15720284,1,Core service,0
15720305,1,Core service,0
15720338,2,Dual service,1
15720353,2,Dual service,1
15720354,2,Dual service,1
15720371,1,Starter service,1
15720463,2,Dual service,1
15720508,1,Core service,0
15720509,1,Core service,0
15720511,1,Core service,1
15720529,2,Dual service,1
15720559,1,Core service,0
15720583,1,Core service,1
15720636,1,Core service,0
15720637,1,Core service,1
15720644,2,Dual service,1
15720649,1,Core service,1
15720662,1,Core service,1
15720671,2,Dual service,1
15720676,2,Dual service,1
15720687,1,Core service,0
15720702,1,Starter service,1
15720706,1,Core service,1
15720713,2,Dual service,1
15720725,2,Dual service,1
15720745,1,Core service,1
15720774,1,Core service,1
15720814,2,Dual service,0
15720820,2,Dual service,0
15720838,1,Core service,0
15720847,2,Dual service,1
15720893,2,Dual service,0
15720910,1,Starter service,1
15720919,1,Starter service,0
15720924,1,Starter service,1
15720929,3,Premium bundle,0
15720941,2,Dual service,0
15720943,1,Core service,1
15720968,2,Dual service,1
15721007,1,Core service,0
15721019,1,Core service,1
15721024,1,Starter service,0
15721047,1,Core service,1
15721116,2,Dual service,1
15721181,2,Dual service,1
15721189,2,Dual service,1
15721207,1,Core service,1
15721251,1,Core service,0
15721292,2,Dual service,1
15721303,1,Core service,0
15721307,2,Dual service,1
15721377,1,Core service,0
15721383,2,Dual service,1
15721426,3,Premium bundle,0
