customer_id,status,exited,churn_reason
15687363,Retained,0,
15687372,Churned,1,Observed churn in source dataset
15687385,Retained,0,
15687413,Retained,0,
15687421,Churned,1,Observed churn in source dataset
15687431,Retained,0,
15687477,Retained,0,
15687491,Churned,1,Observed churn in source dataset
15687492,Retained,0,
15687527,Retained,0,
15687540,Retained,0,
15687558,Retained,0,
15687607,Retained,0,
15687626,Churned,1,Observed churn in source dataset
15687634,Retained,0,
15687648,Retained,0,
15687658,Churned,1,Observed churn in source dataset
15687688,Retained,0,
15687719,Retained,0,
15687738,Retained,0,
15687752,Retained,0,
15687765,Retained,0,
15687828,Retained,0,
15687852,Retained,0,
15687884,Retained,0,
15687903,Retained,0,
15687913,Retained,0,
15687946,Retained,0,
15687959,Retained,0,
15688007,Retained,0,
15688059,Retained,0,
15688071,Retained,0,
15688074,Retained,0,
15688085,Retained,0,
15688128,Retained,0,
15688157,Retained,0,
15688172,Retained,0,
15688193,Retained,0,
15688210,Retained,0,
15688251,Retained,0,
15688264,Retained,0,
15688337,Retained,0,
15688395,Retained,0,
15688409,Churned,1,Observed churn in source dataset
15688498,Retained,0,
15688563,Retained,0,
15688612,Retained,0,
15688619,Retained,0,
15688637,Retained,0,
15688644,Retained,0,
15688689,Retained,0,
15688691,Churned,1,Observed churn in source dataset
15688713,Retained,0,
15688760,Retained,0,
15688849,Churned,1,Observed churn in source dataset
15688865,Retained,0,
15688868,Retained,0,
15688876,Retained,0,
15688880,Churned,1,Observed churn in source dataset
15688951,Churned,1,Observed churn in source dataset
15688963,Churned,1,Observed churn in source dataset
15688973,Retained,0,
15688984,Retained,0,
15689031,Retained,0,
15689044,Retained,0,
15689061,Retained,0,
15689081,Churned,1,Observed churn in source dataset
15689096,Retained,0,
15689147,Retained,0,
15689152,Retained,0,
15689168,Retained,0,
15689176,Retained,0,
15689201,Retained,0,
15689237,Retained,0,
15689268,Retained,0,
15689288,Retained,0,
15689294,Retained,0,
15689322,Retained,0,
15689328,Churned,1,Observed churn in source dataset
15689341,Churned,1,Observed churn in source dataset
15689344,Retained,0,
15689351,Churned,1,Observed churn in source dataset
15689412,Retained,0,
15689425,Retained,0,
15689492,Retained,0,
15689514,Churned,1,Observed churn in source dataset
15689517,Retained,0,
15689526,Churned,1,Observed churn in source dataset
15689594,Retained,0,
15689598,Churned,1,Observed churn in source dataset
15689602,Retained,0,
15689612,Retained,0,
15689614,Retained,0,
15689616,Retained,0,
15689633,Retained,0,
15689661,Retained,0,
15689671,Retained,0,
15689692,Retained,0,
15689751,Retained,0,
15689781,Churned,1,Observed churn in source dataset
15689786,Churned,1,Observed churn in source dataset
15689886,Churned,1,Observed churn in source dataset
15689952,Retained,0,
15689953,Retained,0,
15689955,Retained,0,
15689980,Churned,1,Observed churn in source dataset
15690007,Churned,1,Observed churn in source dataset
15690021,Churned,1,Observed churn in source dataset
15690079,Retained,0,
15690130,Retained,0,
15690134,Retained,0,
15690153,Retained,0,
15690164,Retained,0,
15690169,Churned,1,Observed churn in source dataset
15690175,Retained,0,
15690182,Churned,1,Observed churn in source dataset
15690188,Churned,1,Observed churn in source dataset
15690209,Retained,0,
15690231,Retained,0,
15690330,Retained,0,
15690332,Retained,0,
15690337,Retained,0,
15690372,Retained,0,
15690440,Retained,0,
15690452,Retained,0,
15690456,Retained,0,
15690492,Retained,0,
15690526,Retained,0,
15690540,Retained,0,
15690546,Churned,1,Observed churn in source dataset
15690589,Retained,0,
15690620,Retained,0,
15690647,Churned,1,Observed churn in source dataset
15690664,Retained,0,
15690670,Retained,0,
15690673,Retained,0,
15690678,Retained,0,
15690695,Retained,0,
15690731,Retained,0,
15690733,Churned,1,Observed churn in source dataset
15690743,Churned,1,Observed churn in source dataset
15690744,Retained,0,
15690772,Retained,0,
15690796,Retained,0,
15690829,Churned,1,Observed churn in source dataset
15690898,Retained,0,
15690925,Churned,1,Observed churn in source dataset
15690939,Retained,0,
15690958,Retained,0,
15691004,Churned,1,Observed churn in source dataset
15691011,Retained,0,
15691061,Retained,0,
15691104,Churned,1,Observed churn in source dataset
15691111,Retained,0,
15691119,Retained,0,
15691150,Retained,0,
15691170,Retained,0,
15691287,Churned,1,Observed churn in source dataset
15691323,Retained,0,
15691387,Retained,0,
15691396,Retained,0,
15691446,Retained,0,
15691457,Retained,0,
15691483,Retained,0,
15691504,Retained,0,
15691513,Churned,1,Observed churn in source dataset
15691543,Retained,0,
15691624,Retained,0,
15691625,Retained,0,
15691627,Retained,0,
15691647,Retained,0,
15691703,Churned,1,Observed churn in source dataset
15691723,Retained,0,
15691785,Churned,1,Observed churn in source dataset
15691792,Retained,0,
15691808,Retained,0,
15691817,Churned,1,Observed churn in source dataset
15691823,Retained,0,
15691840,Retained,0,
15691863,Retained,0,
15691871,Retained,0,
15691874,Retained,0,
15691875,Retained,0,
15691906,Churned,1,Observed churn in source dataset
15691910,Retained,0,
15691950,Retained,0,
15691952,Retained,0,
15692002,Retained,0,
15692106,Churned,1,Observed churn in source dataset
15692110,Retained,0,
15692132,Retained,0,
15692137,Retained,0,
15692142,Churned,1,Observed churn in source dataset
15692207,Retained,0,
15692226,Retained,0,
15692235,Retained,0,
15692258,Retained,0,
15692259,Retained,0,
15692291,Churned,1,Observed churn in source dataset
15692317,Retained,0,
15692406,Retained,0,
15692408,Retained,0,
15692416,Churned,1,Observed churn in source dataset
15692430,Retained,0,
15692443,Churned,1,Observed churn in source dataset
15692463,Retained,0,
15692575,Churned,1,Observed churn in source dataset
15692577,Retained,0,
15692583,Retained,0,
15692599,Retained,0,
15692631,Retained,0,
15692664,Retained,0,
15692671,Retained,0,
15692718,Retained,0,
15692744,Churned,1,Observed churn in source dataset
15692750,Churned,1,Observed churn in source dataset
15692761,Retained,0,
15692819,Retained,0,
15692918,Retained,0,
15692926,Retained,0,
15692929,Churned,1,Observed churn in source dataset
15692931,Retained,0,
15692977,Retained,0,
15692991,Retained,0,
15693018,Retained,0,
15693088,Retained,0,
15693131,Retained,0,
15693162,Retained,0,
15693199,Churned,1,Observed churn in source dataset
15693200,Retained,0,
15693203,Retained,0,
15693205,Churned,1,Observed churn in source dataset
15693233,Retained,0,
15693259,Retained,0,
15693264,Retained,0,
15693267,Retained,0,
15693322,Retained,0,
15693326,Retained,0,
15693337,Retained,0,
15693347,Retained,0,
15693376,Churned,1,Observed churn in source dataset
15693381,Retained,0,
15693382,Retained,0,
15693468,Retained,0,
15693526,Retained,0,
15693543,Retained,0,
15693637,Retained,0,
15693683,Retained,0,
15693690,Retained,0,
15693704,Retained,0,
15693732,Retained,0,
15693737,Retained,0,
15693752,Retained,0,
15693764,Churned,1,Observed churn in source dataset
15693771,Churned,1,Observed churn in source dataset
15693814,Retained,0,
15693817,Retained,0,
15693864,Churned,1,Observed churn in source dataset
15693877,Retained,0,
15693893,Retained,0,
15693902,Retained,0,
15693904,Retained,0,
15693906,Retained,0,
15693926,Retained,0,
15693947,Retained,0,
15693996,Retained,0,
15694039,Retained,0,
15694098,Retained,0,
15694125,Retained,0,
15694129,Churned,1,Observed churn in source dataset
15694143,Retained,0,
15694160,Retained,0,
15694188,Retained,0,
15694192,Retained,0,
15694200,Churned,1,Observed churn in source dataset
15694209,Retained,0,
15694237,Retained,0,
15694253,Retained,0,
15694272,Retained,0,
15694288,Retained,0,
15694296,Retained,0,
15694300,Retained,0,
15694321,Retained,0,
15694349,Retained,0,
15694366,Retained,0,
15694376,Churned,1,Observed churn in source dataset
15694381,Retained,0,
15694395,Retained,0,
15694404,Retained,0,
15694408,Churned,1,Observed churn in source dataset
15694409,Retained,0,
15694444,Churned,1,Observed churn in source dataset
15694450,Retained,0,
15694453,Retained,0,
15694456,Churned,1,Observed churn in source dataset
15694506,Retained,0,
15694510,Retained,0,
15694518,Retained,0,
15694530,Retained,0,
15694556,Churned,1,Observed churn in source dataset
15694566,Churned,1,Observed churn in source dataset
15694581,Retained,0,
15694601,Retained,0,
15694628,Retained,0,
15694641,Retained,0,
15694644,Retained,0,
15694666,Churned,1,Observed churn in source dataset
15694677,Retained,0,
15694717,Retained,0,
15694765,Churned,1,Observed churn in source dataset
15694805,Retained,0,
15694821,Churned,1,Observed churn in source dataset
15694829,Retained,0,
15694852,Retained,0,
15694859,Retained,0,
15694860,Churned,1,Observed churn in source dataset
15694879,Retained,0,
15694890,Retained,0,
15694946,Retained,0,
15694995,Retained,0,
15695034,Retained,0,
15695078,Retained,0,
15695097,Retained,0,
15695103,Retained,0,
15695129,Retained,0,
15695148,Retained,0,
15695168,Retained,0,
15695174,Retained,0,
15695197,Retained,0,
15695225,Retained,0,
15695280,Retained,0,
15695299,Retained,0,
15695301,Retained,0,
15695339,Churned,1,Observed churn in source dataset
15695356,Retained,0,
15695383,Retained,0,
15695465,Retained,0,
15695474,Retained,0,
15695475,Retained,0,
15695492,Retained,0,
15695499,Retained,0,
15695585,Retained,0,
15695632,Retained,0,
15695679,Retained,0,
15695699,Retained,0,
15695792,Retained,0,
15695819,Retained,0,
15695846,Retained,0,
15695872,Retained,0,
15695932,Retained,0,
15696047,Retained,0,
15696054,Retained,0,
15696061,Retained,0,
15696098,Retained,0,
15696120,Retained,0,
15696141,Retained,0,
15696175,Retained,0,
15696231,Retained,0,
15696277,Retained,0,
15696287,Churned,1,Observed churn in source dataset
15696301,Churned,1,Observed churn in source dataset
15696355,Retained,0,
15696361,Retained,0,
15696371,Retained,0,
15696373,Churned,1,Observed churn in source dataset
15696388,Retained,0,
15696506,Retained,0,
15696514,Retained,0,
15696539,Retained,0,
15696552,Retained,0,
15696564,Retained,0,
15696588,Retained,0,
15696605,Retained,0,
15696637,Retained,0,
15696674,Churned,1,Observed churn in source dataset
15696703,Retained,0,
15696733,Retained,0,
15696744,Retained,0,
15696812,Retained,0,
15696826,Retained,0,
15696834,Retained,0,
15696852,Churned,1,Observed churn in source dataset
15696859,Retained,0,
15696900,Retained,0,
15696989,Churned,1,Observed churn in source dataset
15697000,Retained,0,
15697020,Retained,0,
15697028,Retained,0,
15697034,Retained,0,
15697035,Retained,0,
15697042,Retained,0,
15697045,Retained,0,
15697095,Retained,0,
15697100,Churned,1,Observed churn in source dataset
15697127,Retained,0,
15697129,Retained,0,
15697183,Retained,0,
15697201,Retained,0,
15697214,Retained,0,
15697249,Retained,0,
15697270,Retained,0,
15697283,Retained,0,
15697307,Retained,0,
15697310,Retained,0,
15697311,Churned,1,Observed churn in source dataset
15697318,Retained,0,
15697360,Churned,1,Observed churn in source dataset
15697391,Retained,0,
15697424,Churned,1,Observed churn in source dataset
15697441,Churned,1,Observed churn in source dataset
15697460,Retained,0,
15697480,Retained,0,
15697497,Retained,0,
15697510,Churned,1,Observed churn in source dataset
15697546,Retained,0,
15697567,Retained,0,
15697574,Retained,0,
15697597,Retained,0,
15697606,Retained,0,
15697625,Retained,0,
15697678,Retained,0,
15697686,Retained,0,
15697691,Retained,0,
15697702,Retained,0,
15697789,Retained,0,
15697801,Churned,1,Observed churn in source dataset
15697844,Churned,1,Observed churn in source dataset
15697879,Retained,0,
15697948,Retained,0,
15697997,Churned,1,Observed churn in source dataset
15698028,Retained,0,
15698031,Retained,0,
15698117,Retained,0,
15698167,Retained,0,
15698184,Retained,0,
15698246,Retained,0,
15698271,Retained,0,
15698285,Retained,0,
15698294,Retained,0,
15698321,Retained,0,
15698324,Retained,0,
15698335,Retained,0,
15698349,Retained,0,
15698442,Retained,0,
15698462,Retained,0,
15698474,Retained,0,
15698510,Retained,0,
15698522,Retained,0,
15698528,Churned,1,Observed churn in source dataset
15698572,Retained,0,
15698619,Retained,0,
15698664,Retained,0,
15698703,Retained,0,
15698716,Churned,1,Observed churn in source dataset
15698732,Retained,0,
15698749,Retained,0,
15698758,Retained,0,
15698786,Churned,1,Observed churn in source dataset
15698791,Retained,0,
15698792,Retained,0,
15698816,Retained,0,
15698839,Retained,0,
15698872,Retained,0,
15698902,Churned,1,Observed churn in source dataset
15698927,Retained,0,
15698932,Retained,0,
15698953,Churned,1,Observed churn in source dataset
15699005,Retained,0,
15699029,Retained,0,
15699047,Retained,0,
15699095,Churned,1,Observed churn in source dataset
15699195,Retained,0,
15699225,Retained,0,
15699238,Retained,0,
15699247,Churned,1,Observed churn in source dataset
15699257,Retained,0,
15699284,Retained,0,
15699294,Retained,0,
15699309,Churned,1,Observed churn in source dataset
15699325,Retained,0,
15699335,Retained,0,
15699340,Retained,0,
15699389,Retained,0,
15699415,Churned,1,Observed churn in source dataset
15699430,Retained,0,
15699446,Retained,0,
15699450,Retained,0,
15699461,Retained,0,
15699467,Retained,0,
15699486,Retained,0,
15699492,Retained,0,
15699507,Retained,0,
15699515,Retained,0,
15699523,Retained,0,
15699524,Retained,0,
15699532,Retained,0,
15699550,Retained,0,
15699598,Retained,0,
15699619,Retained,0,
15699634,Retained,0,
15699637,Retained,0,
15699753,Retained,0,
15699772,Churned,1,Observed churn in source dataset
15699797,Retained,0,
15699830,Retained,0,
15699839,Retained,0,
15699911,Retained,0,
15699963,Retained,0,
15700046,Retained,0,
15700083,Retained,0,
15700174,Retained,0,
15700209,Retained,0,
15700212,Churned,1,Observed churn in source dataset
15700223,Retained,0,
15700255,Retained,0,
15700263,Churned,1,Observed churn in source dataset
15700300,Churned,1,Observed churn in source dataset
15700325,Retained,0,
15700353,Retained,0,
15700366,Retained,0,
15700383,Retained,0,
15700394,Churned,1,Observed churn in source dataset
15700424,Retained,0,
15700460,Churned,1,Observed churn in source dataset
15700476,Retained,0,
15700487,Churned,1,Observed churn in source dataset
15700511,Retained,0,
15700540,Retained,0,
15700549,Retained,0,
15700601,Retained,0,
15700627,Churned,1,Observed churn in source dataset
15700650,Retained,0,
15700654,Retained,0,
15700656,Retained,0,
15700657,Retained,0,
15700693,Retained,0,
15700696,Retained,0,
15700710,Retained,0,
15700714,Retained,0,
15700749,Retained,0,
15700752,Retained,0,
15700772,Retained,0,
15700801,Churned,1,Observed churn in source dataset
15700813,Retained,0,
15700826,Retained,0,
15700854,Churned,1,Observed churn in source dataset
15700864,Retained,0,
15700937,Retained,0,
15700946,Retained,0,
15700964,Retained,0,
15700965,Retained,0,
15701037,Retained,0,
15701042,Retained,0,
15701074,Retained,0,
15701081,Retained,0,
15701096,Retained,0,
15701109,Retained,0,
15701121,Churned,1,Observed churn in source dataset
15701160,Retained,0,
15701164,Retained,0,
15701166,Retained,0,
15701175,Retained,0,
15701176,Retained,0,
15701200,Retained,0,
15701206,Retained,0,
15701238,Retained,0,
15701265,Retained,0,
15701280,Churned,1,Observed churn in source dataset
15701281,Retained,0,
15701291,Retained,0,
15701301,Churned,1,Observed churn in source dataset
15701318,Retained,0,
15701319,Churned,1,Observed churn in source dataset
15701333,Retained,0,
15701352,Retained,0,
15701354,Retained,0,
15701364,Retained,0,
15701376,Retained,0,
15701392,Retained,0,
15701412,Retained,0,
15701439,Churned,1,Observed churn in source dataset
15701522,Retained,0,
15701524,Retained,0,
15701537,Churned,1,Observed churn in source dataset
15701555,Retained,0,
15701602,Churned,1,Observed churn in source dataset
15701605,Retained,0,
15701687,Churned,1,Observed churn in source dataset
15701738,Churned,1,Observed churn in source dataset
15701741,Retained,0,
15701765,Retained,0,
15701768,Retained,0,
15701809,Retained,0,
15701885,Retained,0,
15701908,Retained,0,
15701932,Retained,0,
15701936,Churned,1,Observed churn in source dataset
15701946,Retained,0,
15701962,Retained,0,
15701972,Retained,0,
15702014,Retained,0,
15702030,Retained,0,
15702061,Retained,0,
15702095,Churned,1,Observed churn in source dataset
15702138,Retained,0,
15702145,Retained,0,
15702149,Retained,0,
15702175,Retained,0,
15702190,Retained,0,
15702277,Retained,0,
15702293,Retained,0,
15702298,Churned,1,Observed churn in source dataset
15702300,Retained,0,
15702337,Retained,0,
15702377,Retained,0,
15702380,Retained,0,
15702416,Retained,0,
15702430,Retained,0,
15702434,Retained,0,
15702442,Retained,0,
15702462,Churned,1,Observed churn in source dataset
15702464,Retained,0,
15702499,Retained,0,
15702541,Churned,1,Observed churn in source dataset
15702561,Retained,0,
15702566,Retained,0,
15702571,Churned,1,Observed churn in source dataset
15702601,Churned,1,Observed churn in source dataset
15702631,Retained,0,
15702656,Retained,0,
15702669,Retained,0,
15702715,Retained,0,
15702741,Retained,0,
15702788,Retained,0,
15702789,Retained,0,
15702801,Churned,1,Observed churn in source dataset
15702806,Retained,0,
15702912,Churned,1,Observed churn in source dataset
15702919,Retained,0,
15702968,Retained,0,
15703019,Retained,0,
15703037,Churned,1,Observed churn in source dataset
15703059,Retained,0,
15703068,Retained,0,
15703106,Retained,0,
15703117,Retained,0,
15703119,Retained,0,
15703143,Retained,0,
15703167,Retained,0,
15703177,Retained,0,
15703199,Retained,0,
15703205,Retained,0,
15703264,Retained,0,
15703292,Retained,0,
15703354,Retained,0,
15703394,Retained,0,
15703399,Retained,0,
15703413,Retained,0,
15703437,Retained,0,
15703482,Retained,0,
15703541,Churned,1,Observed churn in source dataset
15703544,Retained,0,
15703563,Retained,0,
15703588,Retained,0,
15703614,Retained,0,
15703682,Retained,0,
15703707,Retained,0,
15703728,Churned,1,Observed churn in source dataset
15703763,Retained,0,
15703778,Retained,0,
15703793,Churned,1,Observed churn in source dataset
15703820,Churned,1,Observed churn in source dataset
15703923,Retained,0,
15703979,Retained,0,
15704014,Retained,0,
15704053,Churned,1,Observed churn in source dataset
15704081,Retained,0,
15704144,Retained,0,
15704160,Churned,1,Observed churn in source dataset
15704168,Churned,1,Observed churn in source dataset
15704209,Churned,1,Observed churn in source dataset
15704231,Retained,0,
15704250,Retained,0,
15704284,Churned,1,Observed churn in source dataset
15704315,Retained,0,
15704340,Retained,0,
15704378,Retained,0,
15704442,Churned,1,Observed churn in source dataset
15704466,Retained,0,
15704483,Retained,0,
15704509,Retained,0,
15704581,Retained,0,
15704583,Churned,1,Observed churn in source dataset
15704586,Retained,0,
15704597,Retained,0,
15704629,Retained,0,
15704651,Retained,0,
15704657,Churned,1,Observed churn in source dataset
15704681,Retained,0,
15704746,Retained,0,
15704763,Churned,1,Observed churn in source dataset
15704769,Retained,0,
15704770,Retained,0,
15704771,Retained,0,
15704788,Churned,1,Observed churn in source dataset
15704795,Retained,0,
15704819,Retained,0,
15704844,Retained,0,
15704910,Retained,0,
15704954,Retained,0,
15704987,Retained,0,
15705001,Retained,0,
15705009,Churned,1,Observed churn in source dataset
15705034,Retained,0,
15705050,Retained,0,
15705085,Retained,0,
15705113,Retained,0,
15705174,Retained,0,
15705281,Retained,0,
15705298,Retained,0,
15705301,Retained,0,
15705309,Retained,0,
15705313,Retained,0,
15705343,Retained,0,
15705352,Retained,0,
15705379,Retained,0,
15705383,Retained,0,
15705403,Retained,0,
15705448,Churned,1,Observed churn in source dataset
15705458,Retained,0,
15705506,Retained,0,
15705512,Retained,0,
15705515,Retained,0,
15705521,Retained,0,
15705544,Retained,0,
15705620,Retained,0,
15705639,Retained,0,
15705657,Retained,0,
15705663,Retained,0,
15705676,Retained,0,
15705707,Retained,0,
15705735,Retained,0,
15705739,Retained,0,
15705765,Retained,0,
15705777,Retained,0,
15705860,Churned,1,Observed churn in source dataset
15705885,Retained,0,
15705890,Retained,0,
15705899,Retained,0,
15705918,Retained,0,
15705953,Churned,1,Observed churn in source dataset
15705991,Retained,0,
15705994,Retained,0,
15706005,Churned,1,Observed churn in source dataset
15706021,Retained,0,
15706036,Retained,0,
15706071,Churned,1,Observed churn in source dataset
15706116,Retained,0,
15706128,Retained,0,
15706131,Retained,0,
15706163,Churned,1,Observed churn in source dataset
15706170,Retained,0,
15706185,Retained,0,
15706186,Retained,0,
15706199,Retained,0,
15706200,Retained,0,
15706217,Retained,0,
15706223,Retained,0,
15706232,Churned,1,Observed churn in source dataset
15706268,Retained,0,
15706269,Retained,0,
15706365,Retained,0,
15706394,Retained,0,
15706458,Churned,1,Observed churn in source dataset
15706463,Retained,0,
15706464,Retained,0,
15706534,Churned,1,Observed churn in source dataset
15706537,Retained,0,
15706552,Retained,0,
15706557,Churned,1,Observed churn in source dataset
15706587,Retained,0,
15706593,Retained,0,
15706602,Retained,0,
15706637,Retained,0,
15706647,Retained,0,
15706706,Retained,0,
15706729,Retained,0,
15706762,Retained,0,
15706764,Retained,0,
15706799,Churned,1,Observed churn in source dataset
15706810,Retained,0,
15706815,Churned,1,Observed churn in source dataset
15706899,Retained,0,
15706904,Retained,0,
15707007,Retained,0,
15707011,Retained,0,
15707025,Retained,0,
15707042,Retained,0,
15707078,Retained,0,
15707110,Retained,0,
15707114,Retained,0,
15707120,Retained,0,
15707132,Retained,0,
15707138,Retained,0,
15707144,Retained,0,
15707189,Retained,0,
15707199,Retained,0,
15707219,Retained,0,
15707242,Retained,0,
15707291,Retained,0,
15707322,Churned,1,Observed churn in source dataset
15707362,Churned,1,Observed churn in source dataset
15707441,Retained,0,
15707473,Retained,0,
15707479,Retained,0,
15707488,Retained,0,
15707505,Retained,0,
15707551,Retained,0,
15707559,Retained,0,
15707567,Churned,1,Observed churn in source dataset
15707596,Churned,1,Observed churn in source dataset
15707602,Churned,1,Observed churn in source dataset
15707634,Retained,0,
15707637,Churned,1,Observed churn in source dataset
15707674,Churned,1,Observed churn in source dataset
15707681,Retained,0,
15707696,Retained,0,
15707861,Churned,1,Observed churn in source dataset
15707918,Retained,0,
15707962,Retained,0,
15707968,Churned,1,Observed churn in source dataset
15707974,Retained,0,
15708003,Retained,0,
15708046,Retained,0,
15708048,Retained,0,
15708063,Churned,1,Observed churn in source dataset
15708139,Retained,0,
15708162,Retained,0,
15708193,Retained,0,
15708196,Retained,0,
15708212,Churned,1,Observed churn in source dataset
15708228,Retained,0,
15708236,Retained,0,
15708256,Retained,0,
15708265,Churned,1,Observed churn in source dataset
15708289,Retained,0,
15708357,Retained,0,
15708362,Retained,0,
15708422,Retained,0,
15708504,Churned,1,Observed churn in source dataset
15708505,Retained,0,
15708513,Retained,0,
15708534,Churned,1,Observed churn in source dataset
15708608,Retained,0,
15708610,Retained,0,
15708650,Retained,0,
15708693,Retained,0,
15708710,Retained,0,
15708713,Retained,0,
15708714,Retained,0,
15708791,Retained,0,
15708867,Churned,1,Observed churn in source dataset
15708904,Retained,0,
15708916,Retained,0,
15708917,Retained,0,
15709004,Retained,0,
15709016,Churned,1,Observed churn in source dataset
15709117,Churned,1,Observed churn in source dataset
15709135,Retained,0,
15709136,Retained,0,
15709142,Retained,0,
15709183,Retained,0,
15709199,Retained,0,
15709222,Retained,0,
15709232,Retained,0,
15709252,Churned,1,Observed churn in source dataset
15709256,Retained,0,
15709295,Retained,0,
15709324,Retained,0,
15709338,Retained,0,
15709354,Retained,0,
15709368,Retained,0,
15709387,Retained,0,
15709396,Retained,0,
15709412,Retained,0,
15709441,Retained,0,
15709447,Retained,0,
15709451,Retained,0,
15709459,Retained,0,
15709474,Churned,1,Observed churn in source dataset
15709476,Retained,0,
15709478,Retained,0,
15709487,Retained,0,
15709511,Retained,0,
15709523,Retained,0,
15709531,Retained,0,
15709604,Retained,0,
15709621,Retained,0,
15709639,Retained,0,
15709643,Retained,0,
15709653,Retained,0,
15709737,Retained,0,
15709741,Retained,0,
15709780,Retained,0,
15709846,Retained,0,
15709861,Retained,0,
15709917,Retained,0,
15709920,Churned,1,Observed churn in source dataset
15709928,Retained,0,
15709941,Churned,1,Observed churn in source dataset
15709994,Churned,1,Observed churn in source dataset
15710012,Churned,1,Observed churn in source dataset
15710034,Churned,1,Observed churn in source dataset
15710053,Retained,0,
15710087,Churned,1,Observed churn in source dataset
15710105,Churned,1,Observed churn in source dataset
15710111,Retained,0,
15710138,Retained,0,
15710161,Retained,0,
15710164,Churned,1,Observed churn in source dataset
15710206,Retained,0,
15710257,Retained,0,
15710295,Retained,0,
15710315,Churned,1,Observed churn in source dataset
15710316,Retained,0,
15710365,Churned,1,Observed churn in source dataset
15710366,Churned,1,Observed churn in source dataset
15710375,Retained,0,
15710390,Retained,0,
15710397,Retained,0,
15710404,Retained,0,
15710408,Retained,0,
15710421,Retained,0,
15710424,Retained,0,
15710450,Retained,0,
15710456,Retained,0,
15710527,Retained,0,
15710543,Churned,1,Observed churn in source dataset
15710553,Retained,0,
15710671,Retained,0,
15710687,Retained,0,
15710689,Churned,1,Observed churn in source dataset
15710726,Retained,0,
15710743,Churned,1,Observed churn in source dataset
15710825,Retained,0,
15710853,Retained,0,
15710928,Retained,0,
15710978,Retained,0,
15711015,Retained,0,
15711028,Churned,1,Observed churn in source dataset
15711062,Retained,0,
15711130,Retained,0,
15711181,Retained,0,
15711218,Retained,0,
15711219,Churned,1,Observed churn in source dataset
15711249,Retained,0,
15711251,Retained,0,
15711254,Retained,0,
15711287,Retained,0,
15711288,Retained,0,
15711299,Retained,0,
15711309,Retained,0,
15711314,Churned,1,Observed churn in source dataset
15711316,Retained,0,
15711352,Retained,0,
15711378,Retained,0,
15711386,Retained,0,
15711396,Retained,0,
15711398,Retained,0,
15711446,Churned,1,Observed churn in source dataset
15711455,Churned,1,Observed churn in source dataset
15711457,Retained,0,
15711468,Retained,0,
15711489,Retained,0,
15711521,Retained,0,
15711540,Retained,0,
15711571,Retained,0,
15711572,Retained,0,
15711602,Retained,0,
15711618,Churned,1,Observed churn in source dataset
15711635,Retained,0,
15711687,Retained,0,
15711716,Churned,1,Observed churn in source dataset
15711733,Retained,0,
15711742,Retained,0,
15711750,Retained,0,
15711759,Retained,0,
15711789,Churned,1,Observed churn in source dataset
15711825,Retained,0,
15711834,Churned,1,Observed churn in source dataset
15711843,Churned,1,Observed churn in source dataset
15711889,Retained,0,
15711901,Retained,0,
15711921,Retained,0,
15711977,Retained,0,
15711991,Retained,0,
15712068,Retained,0,
15712121,Retained,0,
15712176,Retained,0,
15712199,Retained,0,
15712264,Retained,0,
15712287,Retained,0,
15712303,Retained,0,
15712319,Retained,0,
15712403,Churned,1,Observed churn in source dataset
15712409,Retained,0,
15712483,Churned,1,Observed churn in source dataset
15712536,Churned,1,Observed churn in source dataset
15712543,Retained,0,
15712551,Churned,1,Observed churn in source dataset
15712568,Retained,0,
15712584,Retained,0,
15712596,Retained,0,
15712608,Retained,0,
15712772,Retained,0,
15712777,Retained,0,
15712807,Churned,1,Observed churn in source dataset
15712813,Churned,1,Observed churn in source dataset
15712825,Retained,0,
15712849,Churned,1,Observed churn in source dataset
15712877,Retained,0,
15712903,Retained,0,
15712930,Retained,0,
15712938,Retained,0,
15712960,Retained,0,
15713043,Retained,0,
15713094,Retained,0,
15713144,Retained,0,
15713160,Retained,0,
15713250,Retained,0,
15713267,Retained,0,
15713346,Retained,0,
15713347,Retained,0,
15713354,Churned,1,Observed churn in source dataset
15713370,Churned,1,Observed churn in source dataset
15713374,Retained,0,
15713378,Retained,0,
15713379,Retained,0,
15713426,Churned,1,Observed churn in source dataset
15713440,Churned,1,Observed churn in source dataset
15713463,Churned,1,Observed churn in source dataset
15713479,Retained,0,
15713483,Churned,1,Observed churn in source dataset
15713505,Retained,0,
15713517,Retained,0,
15713532,Retained,0,
15713559,Retained,0,
15713578,Retained,0,
15713594,Retained,0,
15713596,Retained,0,
15713599,Retained,0,
15713604,Retained,0,
15713608,Retained,0,
15713621,Retained,0,
15713632,Retained,0,
15713637,Retained,0,
15713644,Retained,0,
15713655,Churned,1,Observed churn in source dataset
15713673,Retained,0,
15713769,Retained,0,
15713770,Retained,0,
15713774,Churned,1,Observed churn in source dataset
15713819,Retained,0,
15713826,Churned,1,Observed churn in source dataset
15713843,Retained,0,
15713845,Churned,1,Observed churn in source dataset
15713853,Retained,0,
15713854,Retained,0,
15713890,Retained,0,
15713912,Retained,0,
15713949,Retained,0,
15713975,Churned,1,Observed churn in source dataset
15713983,Retained,0,
15714006,Retained,0,
15714046,Retained,0,
15714057,Retained,0,
15714062,Churned,1,Observed churn in source dataset
15714080,Retained,0,
15714087,Retained,0,
