customer_id,gender,age,credit_score,estimated_salary,risk_band
15697948,Female,36,752,48505.1,Low
15697997,Male,33,602,180716.1,High
15698028,Female,41,506,31766.3,Very High
15698031,Female,39,587,7103.71,High
15698117,Male,41,701,127623.36,Medium
15698167,Female,24,677,182913.95,Medium
15698184,Female,50,484,48170.57,Very High
15698246,Female,24,658,84694.49,High
15698271,Female,26,523,185488.81,Very High
15698285,Female,41,676,79101.67,Medium
15698294,Male,31,635,135382.23,High
15698321,Male,34,648,147055.87,High
15698324,Female,33,725,67879.8,Medium
15698335,Female,73,504,34595.58,Very High
15698349,Female,35,686,159676.55,Medium
15698442,Male,35,719,138231.7,Medium
15698462,Male,36,532,132798.78,Very High
15698474,Female,54,601,199661.5,High
15698510,Male,42,468,172668.39,Very High
15698522,Male,39,660,183095.87,High
15698528,Female,31,599,130086.47,High
15698572,Female,36,636,43134.58,High
15698619,Male,43,593,76357.43,High
15698664,Male,43,567,174606.35,Very High
15698703,Male,40,628,129107.97,High
15698716,Female,70,620,33350.26,High
15698732,Male,51,789,74265.38,Low
15698749,Female,23,626,109742.8,High
15698758,Female,31,630,169802.73,High
15698786,Female,39,819,27046.46,Very Low
15698791,Male,45,679,48466.89,Medium
15698792,Female,48,671,66032.65,Medium
15698816,Female,33,721,103931.49,Medium
15698839,Male,46,460,126952.5,Very High
15698872,Female,39,633,191207.03,High
15698902,Female,42,547,86207.49,Very High
15698927,Male,39,675,36267.21,Medium
15698932,Male,44,756,189543.9,Low
15698953,Male,36,636,74048.1,High
15699005,Female,41,710,9983.88,Medium
15699029,Male,37,670,198252.88,Medium
15699047,Female,21,674,33964.03,Medium
15699095,Female,24,603,198826.03,High
15699195,Female,24,709,168515.61,Medium
15699225,Male,46,757,37460.05,Low
15699238,Female,40,618,80204.38,High
15699247,Female,44,791,123977.86,Low
15699257,Male,42,651,43612.06,High
15699284,Male,49,584,113860.81,High
15699294,Male,30,555,88146.86,Very High
15699309,Female,38,510,118913.53,Very High
15699325,Female,62,555,8444.5,Very High
15699335,Female,33,615,171657.57,High
15699340,Male,37,680,61240.87,Medium
15699389,Male,42,807,25885.72,Very Low
15699415,Female,46,618,120668.46,High
15699430,Female,35,618,180439.75,High
15699446,Female,25,816,35770.84,Very Low
15699450,Male,48,723,150694.58,Medium
15699461,Male,35,515,121277.78,Very High
15699467,Female,41,631,87959.83,High
15699486,Male,34,745,31802.92,Low
15699492,Female,27,665,187508.06,High
15699507,Female,25,542,82393.08,Very High
15699515,Male,33,643,40250.82,High
15699523,Female,55,499,123269.71,Very High
15699524,Female,30,466,193984.6,Very High
15699532,Male,51,516,168773.54,Very High
15699550,Female,34,695,67502.12,Medium
15699598,Female,20,723,140385.33,Medium
15699619,Male,31,641,91510.71,High
15699634,Female,48,667,148608.39,High
15699637,Male,57,694,117704.65,Medium
15699753,Male,41,590,24499.97,High
15699772,Female,40,428,72876.43,Very High
15699797,Male,30,737,31928.5,Medium
15699830,Female,40,721,122580.48,Medium
15699839,Male,36,637,71692.8,High
15699911,Female,35,461,132295.95,Very High
15699963,Male,38,571,154844.22,Very High
15700046,Male,41,635,193746.55,High
15700083,Male,39,609,9234.06,High
15700174,Female,30,733,57769.2,Medium
15700209,Male,63,486,85101.0,Very High
15700212,Female,46,475,122953.0,Very High
15700223,Male,48,806,21439.49,Very Low
15700255,Male,44,814,107013.59,Very Low
15700263,Male,66,569,130784.2,Very High
15700300,Female,44,674,171345.02,Medium
15700325,Female,24,644,35896.75,High
15700353,Female,37,662,51229.17,High
15700366,Male,39,669,171575.54,High
15700383,Female,35,763,104706.29,Low
15700394,Female,26,713,144682.17,Medium
15700424,Female,35,461,54209.02,Very High
15700460,Female,55,530,123475.88,Very High
15700476,Male,41,564,34338.21,Very High
15700487,Male,46,805,162643.15,Very Low
15700511,Male,42,708,104804.74,Medium
15700540,Female,38,557,102076.03,Very High
15700549,Male,54,721,4493.12,Medium
15700601,Male,34,561,12148.2,Very High
15700627,Female,46,637,166996.46,High
15700650,Male,34,681,55816.2,Medium
15700654,Male,44,617,53294.17,High
15700656,Male,32,662,65089.38,High
15700657,Female,40,641,159773.14,High
15700693,Male,68,693,59864.96,Medium
15700696,Male,31,738,18606.23,Medium
15700710,Female,37,490,24435.77,Very High
15700714,Male,29,747,141706.43,Low
15700749,Female,39,481,24677.54,Very High
15700752,Female,32,545,52067.37,Very High
15700772,Male,44,571,38433.35,Very High
15700801,Male,42,850,60021.34,Very Low
15700813,Female,25,522,103269.0,Very High
15700826,Female,54,678,105221.76,Medium
15700854,Male,35,595,100015.79,High
15700864,Female,21,607,116106.52,High
15700937,Female,24,767,67445.85,Low
15700946,Female,34,574,134691.2,Very High
15700964,Female,27,624,167387.36,High
15700965,Female,32,724,150026.79,Medium
15701037,Male,39,578,70563.9,Very High
15701042,Female,27,596,170320.58,High
15701074,Male,35,629,91001.02,High
15701081,Male,36,785,61811.1,Low
15701096,Male,44,778,144494.94,Low
15701109,Female,37,663,185210.63,High
15701121,Male,38,521,136507.69,Very High
15701160,Female,43,556,74854.97,Very High
15701164,Female,34,506,159235.29,Very High
15701166,Male,40,660,38761.61,High
15701175,Female,33,493,59659.53,Very High
15701176,Male,26,663,440.2,High
15701200,Male,36,576,48314.0,Very High
15701206,Male,44,566,66462.79,Very High
15701238,Male,47,683,148989.15,Medium
15701265,Female,36,559,54184.06,Very High
15701280,Male,24,576,78498.04,Very High
15701281,Male,27,511,49089.36,Very High
15701291,Male,44,601,30607.11,High
15701301,Female,42,646,67124.48,High
15701318,Male,67,763,87236.4,Low
15701319,Female,37,614,139377.24,High
15701333,Female,37,646,163427.18,High
15701352,Female,28,611,181419.29,High
15701354,Female,39,699,93826.63,Medium
15701364,Male,30,724,54265.55,Medium
15701376,Male,37,668,159585.61,High
15701392,Male,28,815,185547.71,Very Low
15701412,Male,40,739,173321.65,Medium
15701439,Female,50,698,88566.9,Medium
15701522,Female,29,711,3234.8,Medium
15701524,Male,36,709,46811.77,Medium
15701537,Male,60,756,166513.49,Low
15701555,Male,53,575,26015.8,Very High
15701602,Male,52,521,53793.1,Very High
15701605,Male,37,815,67208.3,Very Low
15701687,Male,44,664,57338.56,High
15701738,Male,44,612,97677.52,High
15701741,Female,39,711,90305.97,Medium
15701765,Female,37,575,30114.32,Very High
15701768,Male,32,637,197827.06,High
15701809,Female,28,749,3408.7,Low
15701885,Female,40,647,92357.21,High
15701908,Female,40,623,25904.12,High
15701932,Female,52,586,67288.89,High
15701936,Male,28,467,32349.29,Very High
15701946,Male,34,715,97782.92,Medium
15701962,Female,29,590,122487.73,High
15701972,Male,35,684,37264.11,Medium
15702014,Male,33,555,178798.13,Very High
15702030,Female,29,516,157378.5,Very High
15702061,Male,29,654,149184.15,High
15702095,Female,56,585,186476.91,High
15702138,Female,22,510,44374.44,Very High
15702145,Male,33,705,64872.55,Medium
15702149,Female,33,767,132480.75,Low
15702175,Female,29,755,28805.09,Low
15702190,Male,43,672,64515.5,Medium
15702277,Male,34,650,142995.32,High
15702293,Female,35,588,108739.15,High
15702298,Male,41,655,164040.94,High
15702300,Male,27,671,120893.07,Medium
15702337,Male,37,581,74320.75,High
15702377,Male,48,627,78899.22,High
15702380,Male,64,663,15876.52,High
15702416,Male,43,734,182505.68,Medium
15702430,Female,35,548,31299.71,Very High
15702434,Female,30,850,116692.8,Very Low
15702442,Female,56,586,54448.41,High
15702462,Female,44,619,112649.22,High
15702464,Female,34,549,139463.57,Very High
15702499,Male,46,770,14725.36,Low
15702541,Female,59,551,159483.76,Very High
15702561,Male,32,782,87566.97,Low
15702566,Male,26,554,177966.24,Very High
15702571,Female,35,778,131238.37,Low
15702601,Male,30,680,44384.57,Medium
15702631,Female,26,567,78651.55,Very High
15702656,Female,33,651,108764.69,High
15702669,Male,44,663,144680.18,High
15702715,Female,34,747,50759.8,Low
15702741,Male,32,601,86957.42,High
15702788,Male,40,775,70196.57,Low
15702789,Male,32,548,155165.61,Very High
15702801,Female,29,677,91903.9,Medium
15702806,Male,24,696,10883.52,Medium
15702912,Female,35,752,44335.54,Low
15702919,Male,30,729,145111.37,Medium
15702968,Male,74,733,134589.58,Medium
15703019,Female,38,583,113597.64,High
15703037,Male,37,618,178705.45,High
15703059,Female,49,549,93551.36,Very High
15703068,Male,41,716,138051.19,Medium
15703106,Male,40,575,122488.59,Very High
15703117,Female,44,565,89602.81,Very High
15703119,Male,38,652,145700.22,High
15703143,Female,29,820,115985.38,Very Low
15703167,Female,45,628,193903.06,High
15703177,Female,35,654,86764.46,High
15703199,Male,38,619,98994.92,High
15703205,Female,46,656,138849.06,High
15703264,Male,44,735,74836.34,Medium
15703292,Male,26,573,90177.3,Very High
15703354,Female,33,808,113907.8,Very Low
15703394,Male,27,633,44008.91,High
15703399,Female,26,756,154460.68,Low
15703413,Female,38,519,188225.67,Very High
15703437,Male,34,726,196288.46,Medium
15703482,Male,34,710,147074.67,Medium
15703541,Female,51,772,46675.51,Low
15703544,Male,34,559,182988.94,Very High
15703563,Male,40,774,191608.97,Low
15703588,Male,25,665,35321.65,High
15703614,Male,48,564,79259.77,Very High
15703682,Male,33,681,158336.36,Medium
15703707,Male,44,656,127444.14,High
15703728,Male,47,700,121798.52,Medium
15703763,Male,44,554,58076.52,Very High
15703778,Male,33,728,36083.96,Medium
15703793,Male,58,738,28373.86,Medium
15703820,Male,42,552,101069.71,Very High
15703923,Male,41,744,138361.48,Low
15703979,Male,39,580,137041.26,High
15704014,Male,37,738,195333.98,Medium
15704053,Male,62,710,119348.76,Medium
15704081,Male,30,595,57862.88,High
15704144,Male,33,812,105383.49,Very Low
15704160,Male,49,648,149946.43,High
15704168,Male,38,535,60775.76,Very High
15704209,Female,39,802,59497.01,Very Low
15704231,Female,33,430,69759.91,Very High
15704250,Male,34,506,115842.1,Very High
15704284,Male,57,736,28434.44,Medium
15704315,Male,34,556,104000.06,Very High
15704340,Female,37,581,86609.37,High
15704378,Male,37,655,180241.44,High
15704442,Female,53,672,147311.47,Medium
15704466,Female,34,692,195074.62,Medium
15704483,Male,40,724,106149.48,Medium
15704509,Male,35,492,85421.48,Very High
15704581,Male,34,595,156309.52,High
15704583,Male,56,651,114522.68,High
15704586,Female,42,758,76209.56,Low
15704597,Male,33,644,43943.09,High
15704629,Female,32,582,152790.92,High
15704651,Male,26,514,121551.93,Very High
15704657,Male,39,601,41777.9,High
15704681,Male,37,766,147700.78,Low
15704746,Male,35,699,55324.49,Medium
15704763,Female,39,523,118711.75,Very High
15704769,Female,67,585,93146.11,High
15704770,Male,25,773,11723.57,Low
15704771,Female,35,593,78101.29,High
15704788,Female,49,812,91556.57,Very Low
15704795,Female,77,521,49054.1,Very High
15704819,Female,39,734,112973.34,Medium
15704844,Male,62,550,64490.67,Very High
15704910,Male,23,631,13813.24,High
15704954,Male,37,431,117023.08,Very High
15704987,Female,52,649,41858.43,High
15705001,Female,35,587,125553.52,High
15705009,Female,56,649,89405.26,High
15705034,Male,40,691,145613.17,Medium
15705050,Male,30,611,148887.69,High
15705085,Female,29,670,27359.19,Medium
15705113,Male,34,685,9663.28,Medium
15705174,Male,68,656,186574.68,High
15705281,Male,38,800,78744.39,Very Low
15705298,Male,29,697,141798.98,Medium
15705301,Male,41,683,184366.14,Medium
15705309,Male,39,629,116748.14,High
15705313,Female,33,707,83335.78,Medium
15705343,Female,32,649,28797.32,High
15705352,Male,38,686,76076.2,Medium
15705379,Male,38,678,66561.6,Medium
15705383,Male,35,642,91775.51,High
15705403,Female,46,617,86587.37,High
15705448,Male,52,647,190806.36,High
15705458,Male,39,550,195638.13,Very High
15705506,Male,38,751,90839.61,Low
15705512,Female,37,668,115638.29,High
15705515,Male,40,587,159418.1,High
15705521,Female,33,548,42749.85,Very High
15705544,Male,61,633,50368.63,High
15705620,Male,34,730,138882.98,Medium
15705639,Female,28,692,44420.18,Medium
15705657,Female,44,535,136330.26,Very High
15705663,Female,39,700,189664.43,Medium
15705676,Female,35,690,48478.47,Medium
15705707,Female,29,635,141075.51,High
15705735,Male,43,577,135008.92,Very High
15705739,Male,32,753,148811.14,Low
15705765,Female,46,581,104272.04,High
15705777,Male,49,710,193266.72,Medium
15705860,Male,40,631,52449.62,High
15705885,Male,36,752,45570.84,Low
15705890,Male,45,674,37013.29,Medium
15705899,Male,35,597,155356.34,High
15705918,Male,31,725,59650.42,Medium
15705953,Male,51,721,109078.35,Medium
15705991,Male,38,469,11950.29,Very High
15705994,Male,27,712,94544.88,Medium
15706005,Male,46,674,90189.72,Medium
15706021,Female,34,665,171413.66,High
15706036,Male,38,552,46562.02,Very High
15706071,Male,39,528,22197.8,Very High
15706116,Female,30,659,40441.1,High
15706128,Female,21,632,84008.66,High
15706131,Female,37,621,9170.54,High
15706163,Male,46,518,92727.42,Very High
15706170,Male,34,636,37490.84,High
15706185,Male,47,596,174311.3,High
15706186,Male,33,640,34925.56,High
15706199,Male,36,636,182059.28,High
15706200,Male,41,637,140298.24,High
15706217,Male,28,645,34490.06,High
15706223,Male,38,715,4554.67,Medium
15706232,Male,52,595,106340.66,High
15706268,Male,51,697,53581.14,Medium
15706269,Female,47,489,107625.46,Very High
15706365,Female,50,648,189543.19,High
15706394,Male,53,609,52332.85,High
15706458,Male,39,812,185599.34,Very Low
15706463,Female,36,597,7156.09,High
15706464,Male,35,667,57213.46,High
15706534,Female,47,581,180251.68,High
15706537,Female,59,577,191070.01,Very High
15706552,Male,36,533,156731.91,Very High
15706557,Female,52,626,32159.46,High
15706587,Male,57,560,116781.71,Very High
15706593,Female,50,850,33741.84,Very Low
15706602,Female,33,760,156660.21,Low
15706637,Male,40,718,121537.91,Medium
15706647,Male,31,761,166698.18,Low
15706706,Male,33,648,171668.2,High
15706729,Male,38,662,179833.45,High
15706762,Female,41,597,52319.26,High
15706764,Female,35,560,3701.63,Very High
15706799,Male,44,719,84972.9,Medium
15706810,Female,32,606,59061.25,High
15706815,Male,37,515,188366.04,Very High
15706899,Male,34,559,66721.98,Very High
15706904,Male,43,750,74564.41,Low
15707007,Female,39,743,94263.44,Low
15707011,Male,47,495,71071.47,Very High
15707025,Female,31,648,5199.02,High
15707042,Female,24,634,63340.65,High
15707078,Female,26,577,123454.62,Very High
15707110,Male,28,660,41758.9,High
15707114,Male,30,831,3430.38,Very Low
15707120,Male,46,850,88920.68,Very Low
15707132,Male,33,465,78698.09,Very High
15707138,Male,39,679,100060.54,Medium
15707144,Male,25,571,167705.07,Very High
15707189,Female,36,667,53412.54,High
15707199,Male,36,643,55835.66,High
15707219,Female,28,844,123318.37,Very Low
15707242,Male,40,504,146703.36,Very High
15707291,Male,48,477,157937.35,Very High
15707322,Female,48,779,98912.69,Low
15707362,Male,43,514,199273.98,Very High
15707441,Male,26,690,83253.05,Medium
15707473,Female,48,850,111755.8,Very Low
15707479,Male,40,664,122073.48,High
15707488,Female,27,560,131919.48,Very High
15707505,Male,31,699,147661.47,Medium
15707551,Male,30,568,27012.0,Very High
15707559,Female,30,682,195104.91,Medium
15707567,Male,50,732,91936.1,Medium
15707596,Female,74,546,66732.63,Very High
15707602,Female,47,539,166929.43,Very High
15707634,Female,32,775,161069.73,Low
15707637,Female,56,765,13228.93,Low
15707674,Female,58,515,81436.68,Very High
15707681,Male,38,501,133403.07,Very High
15707696,Female,28,471,22356.97,Very High
15707861,Female,46,520,117369.52,Very High
15707918,Female,36,741,74260.16,Low
15707962,Male,40,606,46774.94,High
15707968,Male,36,545,89587.34,Very High
15707974,Female,38,815,184796.84,Very Low
15708003,Male,41,587,1557.82,High
15708046,Male,31,744,158958.9,Low
15708048,Female,34,631,106892.91,High
15708063,Male,36,712,70758.37,Medium
15708139,Female,40,575,181294.39,Very High
15708162,Female,40,565,121084.27,Very High
15708193,Male,33,707,130866.95,Medium
15708196,Male,60,696,196858.4,Medium
15708212,Female,54,648,172586.89,High
15708228,Male,30,476,68343.53,Very High
15708236,Female,72,491,7032.95,Very High
15708256,Male,28,803,159654.0,Very Low
15708265,Female,24,581,102517.83,High
15708289,Male,25,793,10579.72,Low
15708357,Female,38,649,103760.53,High
15708362,Male,63,793,80272.06,Low
15708422,Female,35,677,76637.38,Medium
15708504,Male,50,790,176471.78,Low
15708505,Female,37,641,39016.43,High
15708513,Female,39,446,191350.48,Very High
15708534,Female,64,524,136079.64,Very High
15708608,Female,22,799,192633.85,Low
15708610,Male,44,690,35342.33,Medium
15708650,Female,31,727,160383.47,Medium
15708693,Female,33,759,56583.88,Low
15708710,Female,37,525,131521.72,Very High
15708713,Male,35,633,36249.76,High
15708714,Female,33,675,34045.61,Medium
15708791,Male,32,584,169137.24,High
15708867,Female,38,684,3966.5,Medium
15708904,Female,37,850,100101.06,Very Low
15708916,Male,38,587,47414.15,High
15708917,Male,53,598,136886.86,High
15709004,Male,22,528,961.57,Very High
15709016,Female,47,687,158845.49,Medium
15709117,Female,46,823,28370.95,Very Low
15709135,Male,30,691,156529.44,Medium
15709136,Male,28,620,199909.32,High
15709142,Female,30,608,132973.17,High
15709183,Female,58,707,114672.64,Medium
15709199,Female,40,511,184118.73,Very High
15709222,Male,34,557,123427.98,Very High
15709232,Female,47,586,65481.86,High
15709252,Female,28,616,29835.37,High
15709256,Female,28,850,164864.67,Very Low
15709295,Female,25,697,128373.88,Medium
15709324,Male,34,417,55003.79,Very High
15709338,Female,29,544,164137.36,Very High
15709354,Female,41,521,113089.43,Very High
15709368,Female,43,614,109041.53,High
15709387,Male,52,711,159808.95,Medium
15709396,Male,42,801,95804.33,Very Low
15709412,Male,30,776,63908.86,Low
15709441,Female,59,745,36124.98,Low
15709447,Female,26,584,105105.35,High
15709451,Female,35,646,142839.82,High
15709459,Female,63,698,173576.71,Medium
15709474,Female,57,740,65121.63,Low
15709476,Female,41,850,71179.31,Very Low
15709478,Male,37,611,161064.29,High
15709487,Male,34,668,56780.97,High
15709511,Male,43,622,100618.17,High
15709523,Female,30,525,100687.67,Very High
15709531,Male,38,556,193214.05,Very High
15709604,Male,23,781,173843.21,Low
15709621,Male,31,662,27731.05,High
15709639,Female,22,717,92977.75,Medium
15709643,Male,32,675,85901.09,Medium
15709653,Male,32,497,67364.42,Very High
15709737,Male,36,643,84294.82,High
15709741,Male,28,668,193018.71,High
15709780,Female,37,667,67734.79,High
15709846,Female,39,840,84487.62,Very Low
15709861,Male,30,766,28879.3,Low
15709917,Female,46,601,137763.93,High
15709920,Female,33,479,50774.81,Very High
15709928,Female,41,567,3414.72,Very High
15709941,Male,46,753,90747.94,Low
15709994,Female,40,658,135459.02,High
15710012,Male,44,738,43018.82,Medium
15710034,Male,43,637,101382.86,High
15710053,Female,44,667,57164.19,High
15710087,Female,54,705,96013.5,Medium
15710105,Female,26,581,184520.0,High
15710111,Male,33,742,38550.4,Low
15710138,Male,39,718,63889.1,Medium
15710161,Female,34,850,171706.66,Very Low
15710164,Female,73,523,130883.9,Very High
15710206,Female,39,591,14928.8,High
15710257,Female,39,625,121316.07,High
15710295,Female,38,445,175756.36,Very High
15710315,Male,29,529,112813.79,Very High
15710316,Female,48,454,93151.77,Very High
15710365,Male,50,646,181794.86,High
15710366,Female,42,569,83629.6,Very High
15710375,Male,41,641,65396.79,High
15710390,Female,39,655,148948.52,High
15710397,Male,26,584,147600.54,High
15710404,Male,35,569,193793.78,Very High
15710408,Female,38,584,4525.4,High
15710421,Female,36,774,101828.39,Low
15710424,Male,36,435,197015.2,Very High
15710450,Male,22,848,185510.34,Very Low
15710456,Female,27,607,63495.86,High
15710527,Female,35,782,119565.34,Low
15710543,Male,46,629,161125.67,High
15710553,Male,48,555,79134.78,Very High
15710671,Male,34,786,183682.09,Low
15710687,Female,33,593,199478.05,High
15710689,Male,40,578,74965.61,Very High
15710726,Male,52,573,178229.04,Very High
15710743,Male,47,621,133831.37,High
15710825,Male,31,592,43921.36,High
15710853,Female,24,623,116160.04,High
15710928,Female,55,665,93769.89,High
15710978,Male,42,715,21333.22,Medium
15711015,Male,36,743,190911.02,Low
15711028,Male,52,534,104035.41,Very High
15711062,Male,40,633,117279.49,High
15711130,Male,45,734,99593.28,Medium
15711181,Female,50,589,182076.97,High
15711218,Male,39,616,55556.3,High
15711219,Female,57,788,180150.49,Low
15711249,Male,22,544,70007.67,Very High
15711251,Male,45,514,60375.18,Very High
15711254,Female,35,452,164241.67,Very High
15711287,Female,35,661,142626.49,High
15711288,Male,24,512,37654.31,Very High
15711299,Female,52,711,131473.31,Medium
15711309,Male,33,574,193131.42,Very High
15711314,Female,45,589,125939.22,High
15711316,Male,27,771,199527.34,Low
15711352,Female,31,841,126794.56,Very Low
15711378,Male,38,677,187800.63,Medium
15711386,Female,29,724,64729.51,Medium
15711396,Male,40,427,82870.75,Very High
15711398,Female,25,525,89566.64,Very High
15711446,Female,51,569,75084.96,Very High
15711455,Female,36,740,94554.74,Low
15711457,Female,28,755,188850.89,Low
15711468,Female,32,527,44099.75,Very High
15711489,Female,32,760,114565.35,Low
15711521,Male,39,609,138399.67,High
15711540,Female,29,712,144375.0,Medium
15711571,Male,42,587,194890.33,High
15711572,Female,31,705,163484.8,Medium
15711602,Female,36,676,95393.43,Medium
15711618,Female,39,704,116511.12,Medium
15711635,Female,42,788,64746.07,Low
15711687,Male,41,434,56784.11,Very High
15711716,Female,56,580,106918.67,High
15711733,Male,48,753,146821.42,Low
15711742,Female,34,708,62868.33,Medium
15711750,Female,34,711,175310.38,Medium
15711759,Female,29,576,126469.09,Very High
15711789,Female,42,768,161242.99,Low
15711825,Female,35,655,88798.02,High
15711834,Female,30,650,67997.13,High
15711843,Male,40,613,107961.11,High
15711889,Male,42,668,108139.23,High
15711901,Male,45,500,126145.08,Very High
15711921,Male,29,695,6770.44,Medium
15711977,Male,36,695,100940.91,Medium
15711991,Male,30,615,3183.15,High
15712068,Male,45,592,67214.02,High
15712121,Male,34,657,27738.01,High
15712176,Male,31,816,28407.4,Very Low
15712199,Female,61,655,161217.18,High
15712264,Female,39,713,126263.97,Medium
15712287,Female,80,652,188603.07,High
15712303,Male,66,692,118188.15,Medium
15712319,Male,45,714,139889.15,Medium
15712403,Female,61,589,61108.56,High
15712409,Male,66,749,195429.92,Low
15712483,Female,28,608,10899.63,High
15712536,Female,36,625,41295.1,High
15712543,Male,39,789,124411.08,Low
15712551,Female,58,622,120415.61,High
15712568,Male,40,515,138360.29,Very High
15712584,Female,33,670,88187.81,Medium
15712596,Male,31,499,25950.49,Very High
15712608,Female,42,787,44273.91,Low
15712772,Male,28,757,199727.72,Low
15712777,Male,38,482,35848.12,Very High
15712807,Male,46,556,108500.66,Very High
15712813,Male,43,520,25333.03,Very High
15712825,Female,29,511,140676.98,Very High
15712849,Male,41,632,177644.52,High
15712877,Male,36,724,52462.25,Medium
15712903,Female,21,499,153920.22,Very High
15712930,Male,42,587,123006.91,High
15712938,Male,44,531,34416.79,Very High
15712960,Male,37,613,5353.12,High
15713043,Female,33,691,100408.31,Medium
15713094,Female,25,651,126761.2,High
15713144,Male,46,588,61931.21,High
15713160,Male,25,669,124382.9,High
15713250,Male,33,502,123509.01,Very High
15713267,Female,34,779,111676.63,Low
15713346,Male,24,794,88992.05,Low
15713347,Male,48,577,193580.32,Very High
15713354,Female,22,597,70529.0,High
15713370,Male,36,657,183058.51,High
15713374,Male,67,689,99490.01,Medium
15713378,Male,38,711,53311.78,Medium
15713379,Male,26,669,197594.34,High
15713426,Male,30,637,102566.46,High
15713440,Female,21,519,170138.68,Very High
15713463,Female,41,645,129936.53,High
15713479,Male,35,656,1485.27,High
15713483,Male,52,793,159123.82,Low
15713505,Male,31,554,192660.55,Very High
15713517,Male,39,529,12351.01,Very High
15713532,Female,29,646,15470.91,High
15713559,Female,32,473,72946.95,Very High
15713578,Female,50,483,111020.24,Very High
15713594,Female,32,543,112771.95,Very High
15713596,Female,62,428,58381.77,Very High
15713599,Male,30,728,37662.49,Medium
15713604,Male,40,425,172646.88,Very High
15713608,Female,41,850,34827.43,Very Low
15713621,Male,41,687,198064.52,Medium
15713632,Female,48,551,94978.1,Very High
15713637,Male,34,699,185227.42,Medium
15713644,Male,22,686,158974.45,Medium
15713655,Female,38,720,56229.72,Medium
15713673,Female,33,494,90273.85,Very High
15713769,Male,38,617,27239.28,High
15713770,Male,41,586,83753.64,High
15713774,Female,46,644,156787.34,High
15713819,Male,48,562,163116.75,Very High
15713826,Female,20,613,113557.7,High
15713843,Male,30,850,27937.12,Very Low
15713845,Male,38,688,175479.92,Medium
15713853,Male,42,732,65323.11,Medium
15713854,Female,37,513,110142.34,Very High
15713890,Male,44,704,152884.85,Medium
15713912,Female,45,516,115818.16,Very High
15713949,Male,40,850,174183.44,Very Low
15713975,Female,47,565,165849.49,Very High
15713983,Male,34,780,177235.21,Low
15714006,Female,35,482,79957.95,Very High
15714046,Male,33,720,142903.44,Medium
15714057,Male,40,528,25399.7,Very High
15714062,Female,40,690,189051.59,Medium
15714080,Female,40,566,154486.01,Very High
15714087,Female,45,624,68794.15,High
15714227,Female,53,672,136910.18,Medium
15714240,Male,74,712,151425.82,Medium
15714241,Male,42,749,101108.85,Low
15714256,Male,30,666,163625.56,High
15714260,Female,38,646,178752.73,High
15714355,Male,32,775,125898.39,Low
15714380,Male,38,827,103305.01,Very Low
15714391,Female,35,563,66006.75,Very High
15714397,Female,30,621,165257.31,High
15714431,Male,37,561,101693.73,Very High
15714466,Female,41,846,3440.47,Very Low
15714485,Male,60,774,74135.48,Low
15714493,Female,33,465,95500.98,Very High
15714567,Female,26,568,166495.2,Very High
15714575,Female,44,742,17375.27,Low
15714586,Female,42,646,22909.56,High
15714610,Male,30,575,82222.86,Very High
15714634,Male,26,837,175477.03,Very Low
15714642,Female,40,792,141652.2,Low
15714658,Female,33,696,73371.65,Medium
15714680,Female,78,755,76016.49,Low
15714689,Male,29,591,196356.17,High
15714750,Female,42,690,70810.6,Medium
15714789,Male,24,664,35611.35,High
15714832,Male,36,652,72350.17,High
15714874,Female,42,850,176883.42,Very Low
15714877,Female,29,662,137508.31,High
15714883,Female,25,508,48197.06,Very High
15714920,Male,44,585,112333.22,High
15714939,Female,34,484,33738.27,Very High
15714970,Male,32,667,20560.69,High
15714981,Male,37,476,55775.84,Very High
15714993,Female,41,552,135635.25,Very High
15715003,Female,49,625,20018.79,High
15715031,Female,28,600,52193.23,High
15715047,Male,43,640,191084.4,High
15715078,Male,35,584,148238.16,High
15715079,Male,41,465,168280.95,Very High
15715117,Female,39,744,10662.58,Low
15715142,Male,45,739,147802.94,Medium
15715160,Male,36,439,123956.83,Very High
15715184,Female,31,752,40496.72,Low
15715199,Male,27,568,118648.12,Very High
15715208,Female,33,804,80483.76,Very Low
15715297,Female,40,779,52894.01,Low
15715345,Male,25,743,129740.11,Low
15715394,Male,35,613,170903.4,High
15715414,Female,38,658,155665.76,High
15715465,Male,28,714,177737.07,Medium
15715510,Male,29,768,73686.75,Low
15715512,Male,29,850,164039.51,Very Low
15715519,Male,36,614,130610.78,High
15715527,Female,41,543,194902.16,Very High
15715532,Male,38,687,88396.6,Medium
15715541,Female,42,850,198193.75,Very Low
15715597,Male,36,679,188997.08,Medium
15715622,Female,57,583,147964.99,High
15715638,Male,77,824,2746.41,Very Low
15715643,Male,44,662,175314.87,High
15715667,Female,32,850,155227.0,Very Low
15715673,Female,46,651,156425.57,High
15715707,Male,32,657,73127.61,High
15715709,Male,43,696,159888.1,Medium
15715715,Male,38,799,59297.34,Low
15715744,Male,39,605,119348.28,High
15715745,Female,26,690,49599.27,Medium
15715750,Female,44,646,53072.49,High
15715769,Male,26,621,44220.4,High
15715796,Male,37,728,72203.8,Medium
15715877,Male,28,821,46072.52,Very Low
15715888,Female,38,591,119638.85,High
15715907,Male,64,699,27980.8,Medium
15715920,Male,23,782,142587.32,Low
15715939,Male,33,730,1474.79,Medium
