customer_id,balance,monthly_charges,total_charges,payment_method,paperless_billing
15702416,107805.67,180.26,15141.84,Bank transfer,1
15702430,0.0,38.08,4569.6,Debit card,0
15702434,0.0,121.24,4364.64,Debit card,1
15702442,100781.75,84.49,9124.92,Credit card,0
15702462,52831.13,113.8,8193.6,Credit card,1
15702464,0.0,140.22,6730.56,Electronic check,1
15702499,190678.02,52.87,5709.96,Credit card,0
15702541,166968.28,169.95,4078.8,Credit card,1
15702561,0.0,84.97,9176.76,Debit card,0
15702566,149134.46,182.68,17537.28,Credit card,1
15702571,151958.19,168.16,2017.92,Credit card,1
15702601,108300.27,77.23,3707.04,Bank transfer,0
15702631,0.0,89.54,2148.96,Debit card,0
15702656,96834.78,117.16,1405.92,Credit card,1
15702669,117028.6,162.12,3890.88,Bank transfer,1
15702715,0.0,66.3,7956.0,Debit card,0
15702741,93012.89,98.42,9448.32,Credit card,0
15702788,126212.64,89.43,9658.44,Credit card,0
15702789,175214.71,167.59,10055.4,Credit card,1
15702801,86616.35,101.58,3656.88,Bank transfer,0
15702806,0.0,21.07,2275.56,Electronic check,0
15702912,0.0,48.95,1174.8,Debit card,0
15702919,63669.42,142.48,10258.56,Credit card,1
15702968,106545.53,140.14,5045.04,Credit card,1
15703019,0.0,118.66,14239.2,Electronic check,1
15703037,0.0,160.92,9655.2,Electronic check,1
15703059,124829.16,108.68,7824.96,Bank transfer,0
15703068,126145.54,157.96,15164.16,Credit card,1
15703106,0.0,126.07,7564.2,Debit card,1
15703117,0.0,98.67,1184.04,Electronic check,0
15703119,0.0,145.42,10470.24,Debit card,1
15703143,82344.84,121.01,4356.36,Bank transfer,1
15703167,0.0,185.59,17816.64,Debit card,1
15703177,90865.8,97.93,2350.32,Credit card,0
15703199,96143.47,108.92,3921.12,Bank transfer,0
15703205,113402.14,156.72,9403.2,Credit card,1
15703264,120681.63,92.47,9986.76,Credit card,0
15703292,86270.93,112.09,10760.64,Credit card,0
15703354,103516.87,122.45,2938.8,Credit card,1
15703394,0.0,60.67,2184.12,Debit card,0
15703399,101641.14,167.96,10077.6,Bank transfer,1
15703413,125328.56,187.65,15762.6,Credit card,1
15703437,0.0,187.57,6752.52,Debit card,1
15703482,134260.36,166.7,18003.6,Credit card,1
15703541,143930.92,72.49,7828.92,Bank transfer,0
15703544,0.0,164.49,164.49,Debit card,1
15703563,93017.47,197.63,21344.04,Credit card,1
15703588,153611.83,76.48,4588.8,Credit card,0
15703614,132876.23,97.98,5878.8,Credit card,0
15703682,0.0,143.95,17274.0,Electronic check,1
15703707,143571.52,139.74,16768.8,Bank transfer,1
15703728,0.0,113.5,5448.0,Debit card,1
15703763,85304.27,73.19,6147.96,Credit card,0
15703778,129907.63,61.56,5909.76,Bank transfer,0
15703793,133745.44,91.71,2201.04,Credit card,0
15703820,133701.07,128.28,13854.24,Credit card,1
15703923,190409.34,167.86,14100.24,Credit card,1
15703979,119688.81,144.15,5189.4,Credit card,1
15704014,140950.92,207.92,17465.28,Credit card,1
15704053,131078.42,143.12,5152.32,Credit card,1
15704081,130682.11,91.82,9916.56,Credit card,0
15704144,127154.14,130.89,3141.36,Bank transfer,1
15704160,0.0,136.96,8217.6,Debit card,1
15704168,127475.24,81.77,7849.92,Bank transfer,0
15704209,120145.96,91.6,7694.4,Bank transfer,0
15704231,0.0,70.13,6732.48,Debit card,0
15704250,0.0,120.54,10125.36,Electronic check,1
15704284,95295.39,49.99,5398.92,Credit card,0
15704315,163757.06,123.23,11830.08,Credit card,1
15704340,104255.03,99.81,11977.2,Credit card,0
15704378,121342.24,180.4,19483.2,Credit card,1
15704442,169406.33,196.17,21186.36,Credit card,1
15704466,0.0,186.56,15671.04,Debit card,1
15704483,0.0,112.46,8097.12,Electronic check,1
15704509,121063.49,101.34,9728.64,Bank transfer,0
15704581,87967.42,167.45,4018.8,Bank transfer,1
15704583,0.0,107.44,2578.56,Debit card,1
15704586,0.0,87.51,7350.84,Electronic check,0
15704597,174571.36,74.8,6283.2,Bank transfer,0
15704629,116409.55,156.79,1881.48,Bank transfer,1
15704651,0.0,125.29,1503.48,Electronic check,1
15704657,72647.64,57.71,2077.56,Credit card,0
15704681,99660.13,162.03,3888.72,Bank transfer,1
15704746,167455.66,95.22,2285.28,Credit card,0
15704763,143903.11,132.51,1590.12,Credit card,1
15704769,113978.97,118.72,7123.2,Bank transfer,0
15704770,124532.78,52.45,629.4,Bank transfer,0
15704771,133489.12,109.11,7855.92,Credit card,0
15704788,66079.45,110.21,10580.16,Bank transfer,0
15704795,0.0,64.88,4671.36,Debit card,0
15704819,92126.26,131.96,9501.12,Bank transfer,1
15704844,80927.56,77.88,6541.92,Bank transfer,0
15704910,0.0,35.51,1278.36,Debit card,0
15704954,120764.08,127.63,127.63,Credit card,1
15704987,49113.75,54.25,5208.0,Credit card,0
15705001,83286.56,129.12,4648.32,Credit card,1
15705009,156974.26,110.05,10564.8,Credit card,0
15705034,0.0,145.34,1744.08,Debit card,1
15705050,0.0,148.07,15991.56,Debit card,1
15705085,0.0,46.8,5054.4,Debit card,0
15705113,83264.28,32.54,2342.88,Bank transfer,0
15705174,153545.11,190.51,16002.84,Credit card,1
15705281,0.0,77.62,8382.96,Debit card,0
15705298,172693.54,156.07,156.07,Bank transfer,1
15705301,95696.52,191.99,13823.28,Credit card,1
15705309,0.0,121.29,7277.4,Electronic check,1
15705313,58036.33,90.15,2163.6,Credit card,0
15705343,0.0,36.0,3024.0,Debit card,0
15705352,111484.88,92.12,7738.08,Credit card,0
15705379,0.0,79.47,2860.92,Debit card,0
15705383,125476.31,107.3,5150.4,Credit card,0
15705403,106521.49,100.13,3604.68,Bank transfer,0
15705448,130013.12,190.51,16002.84,Credit card,1
15705458,116120.19,204.45,4906.8,Credit card,1
15705506,0.0,99.7,8374.8,Electronic check,0
15705512,167864.4,133.54,9614.88,Credit card,1
15705515,138241.9,177.58,10654.8,Credit card,1
15705521,101084.36,62.79,62.79,Credit card,0
15705544,157201.48,77.55,2791.8,Bank transfer,0
15705620,122453.37,158.1,9486.0,Credit card,1
15705639,95059.02,75.28,7226.88,Credit card,0
15705657,114427.86,142.77,3426.48,Credit card,1
15705663,144550.83,203.74,12224.4,Credit card,1
15705676,107944.33,80.59,8703.72,Bank transfer,0
15705707,138296.94,162.31,15581.76,Credit card,1
15705735,0.0,136.51,4914.36,Debit card,1
15705739,159904.79,160.0,9600.0,Credit card,1
15705765,0.0,110.89,1330.68,Debit card,1
15705777,129164.88,192.43,23091.6,Credit card,1
15705860,107949.45,71.9,2588.4,Credit card,0
15705885,0.0,61.98,1487.52,Debit card,0
15705890,142072.02,64.16,5389.44,Credit card,0
15705899,127510.99,160.59,160.59,Credit card,1
15705918,0.0,73.71,7076.16,Debit card,0
15705953,169312.13,128.3,128.3,Credit card,1
15705991,113599.42,39.0,4212.0,Bank transfer,0
15705994,0.0,90.79,10894.8,Debit card,0
15706005,174701.05,113.36,2720.64,Credit card,0
15706021,96645.54,181.34,2176.08,Bank transfer,1
15706036,132271.12,82.64,9916.8,Credit card,0
15706071,127631.62,49.64,49.64,Bank transfer,0
15706116,154159.51,68.82,6606.72,Credit card,0
15706128,0.0,94.01,1128.12,Debit card,0
15706131,83061.26,44.1,4762.8,Credit card,0
15706163,113625.93,106.32,5103.36,Bank transfer,0
15706170,84055.43,55.85,670.2,Bank transfer,0
15706185,140187.1,190.29,11417.4,Credit card,1
15706186,81677.22,65.36,6274.56,Bank transfer,0
15706199,96643.32,178.21,12831.12,Bank transfer,1
15706200,138014.4,161.62,3878.88,Credit card,1
15706217,117466.03,70.36,5910.24,Credit card,0
15706223,96798.79,42.32,1015.68,Credit card,0
15706232,0.0,100.62,10866.96,Debit card,1
15706268,147910.3,78.84,946.08,Credit card,0
15706269,103894.38,129.27,12409.92,Credit card,1
15706365,102535.57,185.33,20015.64,Credit card,1
15706394,0.0,67.61,5679.24,Electronic check,0
15706458,115730.71,208.03,12481.8,Credit card,1
15706463,0.0,29.96,3235.68,Debit card,0
15706464,97585.32,86.32,4143.36,Bank transfer,0
15706534,122949.14,180.65,2167.8,Bank transfer,1
15706537,111396.97,187.93,15786.12,Bank transfer,1
15706552,85311.7,155.41,13054.44,Bank transfer,1
15706557,0.0,50.8,50.8,Debit card,0
15706587,0.0,121.32,121.32,Electronic check,1
15706593,0.0,52.12,6254.4,Debit card,0
15706602,118114.28,172.27,2067.24,Bank transfer,1
15706637,0.0,125.28,13530.24,Electronic check,1
15706647,0.0,174.92,14693.28,Debit card,1
15706706,135310.41,187.35,15737.4,Bank transfer,1
15706729,105271.56,177.65,177.65,Bank transfer,1
15706762,145809.53,89.47,4294.56,Credit card,0
15706764,0.0,27.08,324.96,Debit card,0
15706799,0.0,82.81,3974.88,Electronic check,0
15706810,106301.85,89.16,1069.92,Bank transfer,0
15706815,90432.92,182.54,4380.96,Credit card,1
15706899,0.0,79.6,3820.8,Debit card,0
15706904,113882.31,91.22,6567.84,Credit card,0
15707007,0.0,90.55,8692.8,Debit card,0
15707011,137682.68,91.88,11025.6,Credit card,0
15707025,0.0,28.33,1699.8,Debit card,0
15707042,87413.19,77.9,1869.6,Credit card,0
15707078,180530.51,141.96,1703.52,Bank transfer,1
15707110,170890.05,84.43,2026.32,Credit card,0
15707114,0.0,26.86,644.64,Electronic check,0
15707120,117640.39,103.75,11205.0,Credit card,0
15707132,0.0,89.58,5374.8,Electronic check,0
15707138,0.0,107.38,6442.8,Debit card,0
15707144,82506.72,176.13,12681.36,Credit card,1
15707189,114391.62,73.67,884.04,Credit card,0
15707199,148159.71,80.75,80.75,Bank transfer,0
15707219,0.0,126.77,6084.96,Electronic check,1
15707242,0.0,146.25,8775.0,Electronic check,1
15707291,129250.0,175.0,16800.0,Credit card,1
15707322,115290.27,111.72,2681.28,Bank transfer,0
15707362,95556.31,192.4,2308.8,Bank transfer,1
15707441,116318.23,98.83,9487.68,Credit card,0
15707473,111962.99,121.92,8778.24,Credit card,1
15707479,125608.72,132.57,11135.88,Credit card,1
15707488,0.0,133.93,8035.8,Debit card,1
15707505,125927.51,165.94,15930.24,Credit card,1
15707551,73054.37,57.47,5517.12,Credit card,0
15707559,0.0,186.59,20151.72,Debit card,1
15707567,145338.76,110.41,7949.52,Bank transfer,0
15707596,114888.74,96.84,9296.64,Credit card,0
15707602,127286.04,182.2,4372.8,Credit card,1
15707634,108698.96,174.53,4188.72,Credit card,1
15707637,0.0,23.02,276.24,Debit card,0
15707674,131852.81,99.64,2391.36,Credit card,0
15707681,88977.39,148.52,16040.16,Bank transfer,1
15707696,0.0,42.63,2557.8,Debit card,0
15707861,85216.61,122.59,14710.8,Credit card,1
15707918,127675.39,105.03,105.03,Credit card,0
15707962,119501.88,80.9,5824.8,Credit card,0
15707968,73211.12,109.64,10525.44,Credit card,0
15707974,48387.0,173.26,4158.24,Credit card,1
15708003,85109.21,26.06,2501.76,Credit card,0
15708046,117551.23,162.1,162.1,Credit card,1
15708048,124379.14,119.73,5747.04,Credit card,1
15708063,100749.5,110.08,2641.92,Bank transfer,0
15708139,139532.34,184.01,2208.12,Credit card,1
15708162,89994.71,138.4,1660.8,Bank transfer,1
15708193,0.0,133.06,3193.44,Electronic check,1
15708196,88786.81,189.37,18179.52,Credit card,1
15708212,118241.02,173.56,14579.04,Credit card,1
15708228,134366.42,89.11,3207.96,Credit card,0
15708236,91285.22,31.55,2271.6,Credit card,0
15708256,0.0,157.04,5653.44,Debit card,1
15708265,159203.71,121.31,14557.2,Credit card,1
15708289,100913.57,35.95,1294.2,Bank transfer,0
15708357,0.0,98.47,9453.12,Debit card,1
15708362,103729.79,106.45,5109.6,Credit card,0
15708422,0.0,87.86,87.86,Electronic check,0
15708504,121438.58,177.28,17018.88,Credit card,1
15708505,62974.64,65.96,5540.64,Bank transfer,0
15708513,90217.07,184.99,2219.88,Credit card,1
15708534,0.0,125.4,7524.0,Debit card,1
15708608,174185.98,210.66,20223.36,Bank transfer,1
15708610,100368.63,68.51,7399.08,Bank transfer,0
15708650,52192.08,165.48,3971.52,Bank transfer,1
15708693,0.0,71.15,1707.6,Debit card,0
15708710,0.0,121.6,121.6,Electronic check,1
15708713,0.0,54.21,1951.56,Debit card,0
15708714,0.0,52.37,3770.64,Debit card,0
15708791,85534.83,165.78,17904.24,Bank transfer,1
15708867,134168.5,59.43,2139.48,Credit card,0
15708904,0.0,95.42,10305.36,Electronic check,0
15708916,0.0,63.51,63.51,Debit card,0
15708917,167772.96,151.24,18148.8,Credit card,1
15709004,93547.23,38.83,2329.8,Bank transfer,0
15709016,91219.29,158.05,1896.6,Bank transfer,1
15709117,81576.75,47.88,1723.68,Credit card,0
15709135,101231.77,169.63,14248.92,Bank transfer,1
15709136,0.0,190.59,18296.64,Debit card,1
15709142,91057.37,148.47,3563.28,Credit card,1
15709183,102346.86,122.91,4424.76,Credit card,1
15709199,0.0,165.43,1985.16,Debit card,1
15709222,0.0,114.86,4134.96,Electronic check,1
15709232,157099.47,102.13,6127.8,Credit card,0
15709252,105173.99,52.64,6316.8,Bank transfer,0
15709256,0.0,161.39,17430.12,Debit card,1
15709295,82931.85,143.42,8605.2,Credit card,1
15709324,0.0,69.84,5866.56,Debit card,0
15709338,118560.55,166.57,1998.84,Credit card,1
15709354,0.0,118.24,2837.76,Debit card,1
15709368,0.0,114.87,8270.64,Debit card,1
15709387,0.0,145.17,8710.2,Debit card,1
15709396,0.0,103.84,7476.48,Debit card,0
15709412,0.0,77.26,5562.72,Electronic check,0
15709441,0.0,42.1,4041.6,Debit card,0
15709447,146286.22,121.53,121.53,Credit card,1
15709451,121952.75,161.33,1935.96,Credit card,1
15709459,0.0,156.65,9399.0,Debit card,1
15709474,113386.36,95.28,3430.08,Credit card,0
15709476,99945.93,98.31,3539.16,Credit card,0
15709478,117524.72,175.85,2110.2,Bank transfer,1
15709487,80242.37,83.35,5001.0,Bank transfer,0
15709511,0.0,107.85,10353.6,Debit card,1
15709523,157989.21,131.6,131.6,Credit card,1
15709531,114756.14,190.23,4565.52,Credit card,1
15709604,107433.48,172.98,4151.52,Credit card,1
15709621,0.0,47.11,1695.96,Electronic check,0
15709639,112465.06,106.35,6381.0,Credit card,0
15709643,0.0,107.58,1290.96,Debit card,0
15709653,0.0,80.14,7693.44,Debit card,0
15709737,161064.64,118.41,9946.44,Bank transfer,0
15709741,107141.27,188.92,9068.16,Credit card,1
15709780,71786.9,91.21,9850.68,Credit card,0
15709846,94968.97,96.65,1159.8,Credit card,0
15709861,127786.28,67.23,3227.04,Credit card,0
15709917,98202.76,141.53,5095.08,Bank transfer,1
15709920,208165.53,85.54,2052.96,Bank transfer,0
15709928,0.0,26.85,322.2,Debit card,0
15709941,0.0,111.62,10715.52,Debit card,0
15709994,140596.95,145.97,12261.48,Bank transfer,1
15710012,0.0,59.85,1436.4,Debit card,0
15710034,135645.29,128.83,1545.96,Bank transfer,1
15710053,140406.68,92.7,5562.0,Bank transfer,0
15710087,125889.3,134.89,4856.04,Credit card,0
15710105,105099.45,181.53,6535.08,Credit card,1
15710111,0.0,56.13,4041.36,Electronic check,0
15710138,0.0,77.24,5561.28,Electronic check,0
15710161,0.0,167.09,4010.16,Debit card,1
15710164,0.0,133.07,11177.88,Electronic check,1
15710206,150500.64,47.02,2256.96,Credit card,0
15710257,130786.92,132.71,4777.56,Bank transfer,1
15710295,119413.62,188.38,13563.36,Credit card,1
15710315,135759.4,126.38,6066.24,Bank transfer,1
15710316,144837.79,111.35,6681.0,Credit card,0
15710365,104129.24,191.12,191.12,Credit card,1
15710366,0.0,81.69,980.28,Debit card,0
15710375,0.0,78.5,5652.0,Debit card,0
15710390,94631.26,162.32,11687.04,Credit card,1
15710397,0.0,147.0,7056.0,Debit card,1
15710404,124525.52,192.17,23060.4,Credit card,1
15710408,0.0,27.77,999.72,Debit card,0
15710421,117152.3,114.43,10985.28,Bank transfer,1
15710424,0.0,176.18,8456.64,Debit card,1
15710450,120811.89,184.71,15515.64,Credit card,1
15710456,0.0,76.91,1845.84,Debit card,0
15710527,0.0,111.64,5358.72,Debit card,1
15710543,130666.2,165.87,1990.44,Credit card,1
15710553,142055.41,111.25,4005.0,Bank transfer,0
15710671,137361.96,185.67,6684.12,Bank transfer,1
15710687,95927.04,192.62,192.62,Credit card,1
15710689,63609.92,84.01,6048.72,Bank transfer,0
15710726,0.0,172.52,16561.92,Electronic check,1
15710743,0.0,123.53,123.53,Debit card,1
15710825,110071.1,65.11,5469.24,Bank transfer,0
15710853,0.0,120.8,7248.0,Debit card,1
15710928,136354.16,110.59,10616.64,Credit card,0
15710978,88120.97,55.0,1320.0,Credit card,0
15711015,0.0,183.09,8788.32,Debit card,1
15711028,0.0,122.7,1472.4,Debit card,1
15711062,86172.81,134.66,8079.6,Credit card,1
15711130,0.0,106.99,2567.76,Debit card,0
15711181,0.0,175.73,8435.04,Electronic check,1
15711218,121704.32,88.55,2125.2,Credit card,0
15711219,93716.72,176.18,16913.28,Credit card,1
15711249,0.0,82.34,3952.32,Debit card,0
15711251,178827.79,89.14,1069.68,Credit card,0
15711254,0.0,160.87,13513.08,Debit card,1
15711287,128415.45,150.12,9007.2,Credit card,1
15711288,0.0,55.38,3987.36,Debit card,0
15711299,145262.54,143.35,13761.6,Bank transfer,1
15711309,129834.67,192.42,6927.12,Credit card,1
15711314,0.0,116.95,1403.4,Electronic check,1
15711316,0.0,190.27,4566.48,Debit card,1
15711352,162701.65,154.07,5546.52,Credit card,1
15711378,0.0,180.5,8664.0,Debit card,1
15711386,0.0,77.94,5611.68,Electronic check,0
15711396,0.0,93.06,8933.76,Debit card,0
15711398,0.0,98.64,7102.08,Debit card,0
15711446,0.0,98.57,3548.52,Debit card,0
15711455,109044.6,107.15,5143.2,Bank transfer,0
15711457,124540.28,188.06,15797.04,Bank transfer,1
15711468,0.0,60.75,5103.0,Debit card,0
15711489,0.0,107.47,2579.28,Debit card,1
15711521,121778.71,145.6,5241.6,Credit card,1
15711540,0.0,132.31,3175.44,Debit card,1
15711571,120233.83,192.44,11546.4,Credit card,1
15711572,110941.93,176.88,19103.04,Credit card,1
15711602,91711.59,105.25,3789.0,Credit card,0
15711618,124640.51,127.79,1533.48,Credit card,1
15711635,138650.49,98.75,7110.0,Credit card,0
15711687,108128.52,75.54,3625.92,Bank transfer,0
15711716,131368.3,120.8,1449.6,Credit card,1
15711733,0.0,146.35,7024.8,Electronic check,1
15711742,0.0,64.39,3090.72,Debit card,0
15711750,0.0,170.09,12246.48,Debit card,1
15711759,108541.04,133.67,8020.2,Credit card,1
15711789,0.0,146.37,5269.32,Electronic check,1
15711825,82231.51,110.33,1323.96,Credit card,0
15711834,0.0,68.66,4943.52,Electronic check,0
15711843,147856.82,148.15,1777.8,Bank transfer,1
15711889,150461.07,124.69,4488.84,Credit card,1
15711901,109162.82,133.5,3204.0,Credit card,1
15711921,0.0,29.64,1778.4,Debit card,0
15711977,161533.0,120.35,5776.8,Credit card,1
15711991,0.0,26.65,2558.4,Electronic check,0
15712068,84692.5,80.72,7749.12,Bank transfer,0
15712121,154983.98,58.36,3501.6,Credit card,0
15712176,0.0,47.67,4576.32,Debit card,0
15712199,183997.7,185.95,4462.8,Credit card,1
15712264,0.0,129.22,15506.4,Debit card,1
15712287,0.0,181.17,8696.16,Debit card,1
15712303,159732.02,134.45,6453.6,Credit card,1
15712319,150900.29,163.21,15668.16,Bank transfer,1
15712403,0.0,62.92,755.04,Debit card,0
15712409,182532.23,214.24,15425.28,Credit card,1
15712483,0.0,33.08,1587.84,Debit card,0
15712536,0.0,58.41,2102.76,Debit card,0
15712543,124828.46,146.4,12297.6,Credit card,1
15712551,116922.25,129.88,10909.92,Credit card,1
15712568,121355.99,145.5,17460.0,Credit card,1
15712584,0.0,97.49,8189.16,Debit card,0
15712596,0.0,33.63,1614.24,Debit card,0
15712608,74483.97,72.07,1729.68,Bank transfer,0
15712772,75381.15,189.75,6831.0,Credit card,1
15712777,124976.19,60.62,2909.76,Credit card,0
15712807,131764.96,122.18,4398.48,Credit card,1
15712813,150805.17,79.73,2870.28,Bank transfer,0
15712825,0.0,141.23,15252.84,Electronic check,1
15712849,126550.7,179.02,6444.72,Bank transfer,1
15712877,0.0,67.72,812.64,Debit card,0
15712903,176511.08,166.74,6002.64,Credit card,1
15712930,0.0,114.51,1374.12,Electronic check,1
15712938,0.0,52.68,1896.48,Debit card,0
15712960,171653.17,42.21,1519.56,Bank transfer,0
15713043,0.0,107.67,7752.24,Debit card,1
15713094,0.0,129.63,12444.48,Debit card,1
15713144,0.0,63.61,6106.56,Debit card,0
15713160,157228.61,151.24,12704.16,Credit card,1
15713250,0.0,126.92,12184.32,Debit card,1
15713267,0.0,117.06,7023.6,Electronic check,1
15713346,146126.75,108.08,12969.6,Credit card,0
15713347,179852.26,200.29,14420.88,Credit card,1
15713354,101528.61,86.0,6192.0,Credit card,0
15713370,188241.05,204.78,19658.88,Bank transfer,1
15713374,157094.78,118.47,12794.76,Credit card,0
15713378,0.0,68.43,8211.6,Electronic check,0
15713379,0.0,188.66,9055.68,Debit card,1
15713426,122185.53,115.8,1389.6,Credit card,1
15713440,151701.45,200.54,2406.48,Credit card,1
15713463,138881.04,141.11,3386.64,Credit card,1
15713479,0.0,25.24,1817.28,Debit card,0
15713483,0.0,144.6,3470.4,Debit card,1
15713505,0.0,184.55,2214.6,Electronic check,1
15713517,102025.08,49.6,3571.2,Credit card,0
15713532,105957.44,40.79,1957.92,Credit card,0
15713559,146602.25,106.78,6406.8,Credit card,0
15713578,0.0,116.52,12584.16,Debit card,1
15713594,147256.86,128.07,10757.88,Credit card,1
15713596,107735.93,76.81,921.72,Bank transfer,0
15713599,114835.43,60.61,7273.2,Bank transfer,0
15713604,166776.6,192.89,20832.12,Bank transfer,1
15713608,0.0,53.02,3181.2,Debit card,0
15713621,134318.21,209.2,25104.0,Credit card,1
15713632,95679.29,105.5,6330.0,Bank transfer,0
15713637,117468.67,183.98,4415.52,Credit card,1
15713644,0.0,156.48,9388.8,Debit card,1
15713655,0.0,70.86,8503.2,Debit card,0
15713673,137853.0,107.91,1294.92,Bank transfer,0
15713769,0.0,34.7,2914.8,Debit card,0
15713770,63873.56,91.38,3289.68,Credit card,0
15713774,12459.19,144.52,10405.44,Bank transfer,1
15713819,92347.96,161.78,5824.08,Credit card,1
15713826,117356.19,124.23,124.23,Bank transfer,1
15713843,0.0,47.28,1134.72,Electronic check,0
15713845,148045.68,180.44,15156.96,Credit card,1
15713853,108748.08,94.75,10233.0,Credit card,0
15713854,0.0,115.79,8336.88,Debit card,1
15713890,0.0,151.4,5450.4,Electronic check,1
15713912,109044.3,124.87,11987.52,Bank transfer,1
15713949,76914.21,168.69,2024.28,Credit card,1
15713975,139756.12,171.17,20540.4,Credit card,1
15713983,94108.54,185.81,11148.6,Credit card,1
15714006,133111.73,98.6,2366.4,Bank transfer,0
15714046,123783.91,161.65,5819.4,Credit card,1
15714057,0.0,45.17,2168.16,Debit card,0
15714062,77641.99,181.19,19568.52,Bank transfer,1
15714080,97001.36,167.29,4014.96,Credit card,1
15714087,151855.33,92.11,5526.6,Credit card,0
15714227,0.0,126.09,10591.56,Debit card,1
15714240,0.0,150.19,9011.4,Electronic check,1
15714241,222267.63,129.6,13996.8,Bank transfer,1
15714256,109805.3,164.83,13845.72,Bank transfer,1
15714260,0.0,172.96,4151.04,Electronic check,1
15714355,121669.23,135.17,12976.32,Bank transfer,1
15714380,0.0,110.09,6605.4,Electronic check,1
15714391,183572.84,94.54,2268.96,Credit card,0
15714397,101014.08,176.87,4244.88,Credit card,1
15714431,100443.36,123.81,1485.72,Bank transfer,1
15714466,0.0,38.87,2332.2,Debit card,0
15714485,85891.55,86.66,5199.6,Credit card,0
15714493,0.0,103.58,7457.76,Debit card,0
15714567,0.0,162.75,11718.0,Electronic check,1
15714575,107926.02,42.67,4096.32,Bank transfer,0
15714586,99836.47,46.07,1658.52,Bank transfer,0
15714610,0.0,92.52,2220.48,Debit card,0
15714634,89900.24,183.72,8818.56,Credit card,1
15714642,0.0,130.04,10923.36,Debit card,1
15714658,0.0,85.14,4086.72,Debit card,0
15714680,121206.96,93.53,5611.8,Credit card,0
15714689,97541.24,190.26,2283.12,Credit card,1
15714750,92578.14,96.9,3488.4,Bank transfer,0
15714789,0.0,41.68,3501.12,Electronic check,0
15714832,150956.71,94.94,10253.52,Bank transfer,0
15714874,0.0,171.4,6170.4,Debit card,1
15714877,0.0,138.59,16630.8,Debit card,1
15714883,111395.53,68.87,1652.88,Bank transfer,0
15714920,163867.86,130.19,10935.96,Credit card,1
15714939,148249.54,62.35,2992.8,Bank transfer,0
15714970,103846.65,44.71,44.71,Credit card,0
15714981,0.0,58.48,2807.04,Debit card,0
15714993,124349.34,143.68,15517.44,Credit card,1
15715003,80816.45,40.8,979.2,Credit card,0
15715031,0.0,67.49,4859.28,Electronic check,0
15715047,172478.15,197.11,21287.88,Credit card,1
15715078,161613.94,171.77,12367.44,Credit card,1
15715079,117221.15,169.82,18340.56,Credit card,1
15715117,0.0,20.89,1504.08,Electronic check,0
15715142,102703.62,150.57,12647.88,Bank transfer,1
15715160,165536.28,152.13,3651.12,Credit card,1
15715184,144637.86,79.44,3813.12,Credit card,0
15715199,126815.97,141.9,8514.0,Bank transfer,1
15715208,138335.96,99.82,11978.4,Credit card,0
15715297,75470.23,67.4,1617.6,Credit card,0
15715345,0.0,132.12,9512.64,Debit card,1
15715394,123557.65,184.95,8877.6,Bank transfer,1
15715414,102895.1,157.16,11315.52,Bank transfer,1
15715465,77776.39,171.78,14429.52,Credit card,1
15715510,95984.69,99.8,2395.2,Credit card,0
15715512,154640.41,171.9,2062.8,Credit card,1
15715519,0.0,132.84,7970.4,Debit card,1
15715527,0.0,174.42,8372.16,Electronic check,1
15715532,117633.28,103.31,4958.88,Bank transfer,0
15715541,113311.11,194.16,20969.28,Credit card,1
15715597,97234.58,184.08,2208.96,Credit card,1
15715622,238387.56,171.06,6158.16,Bank transfer,1
15715638,27517.15,30.42,1095.12,Bank transfer,0
15715643,0.0,170.1,16329.6,Debit card,1
15715667,0.0,153.36,12882.24,Electronic check,1
15715673,89743.05,155.82,7479.36,Credit card,1
15715707,118829.03,102.76,3699.36,Credit card,0
15715709,114091.38,162.35,7792.8,Bank transfer,1
15715715,0.0,73.41,1761.84,Debit card,0
15715744,0.0,111.46,9362.64,Electronic check,1
15715745,157624.84,76.98,4618.8,Credit card,0
15715750,113063.83,73.19,1756.56,Bank transfer,0
15715769,75237.54,60.14,1443.36,Bank transfer,0
15715796,0.0,84.17,84.17,Debit card,0
15715877,0.0,62.39,1497.36,Debit card,0
15715888,142289.28,133.04,3192.96,Bank transfer,1
15715907,113109.52,52.28,5646.24,Credit card,0
15715920,98052.66,145.53,17463.6,Credit card,1
15715939,0.0,25.23,25.23,Debit card,0
15715941,0.0,97.93,5875.8,Debit card,0
15715951,100238.35,99.37,2384.88,Bank transfer,0
15715988,0.0,90.42,2170.08,Debit card,0
15716000,0.0,30.6,734.4,Debit card,0
15716023,0.0,175.89,2110.68,Electronic check,1
15716024,0.0,120.26,7215.6,Debit card,1
15716041,0.0,108.05,11669.4,Electronic check,1
15716082,152685.4,187.95,13532.4,Bank transfer,1
15716085,0.0,171.75,16488.0,Debit card,1
15716134,190008.32,141.71,8502.6,Credit card,1
15716155,156021.31,137.62,8257.2,Bank transfer,1
15716164,144260.5,177.07,6374.52,Credit card,1
15716186,0.0,96.64,2319.36,Debit card,0
15716218,104118.5,172.64,6215.04,Bank transfer,1
15716236,0.0,32.94,3952.8,Debit card,0
15716276,111669.68,76.28,1830.72,Credit card,0
15716284,0.0,89.72,9689.76,Debit card,0
15716324,143672.9,129.51,13987.08,Credit card,1
15716328,0.0,142.29,3414.96,Electronic check,1
